flow_id,size_bytes,start_time,end_time,fct
1658,232234,170.387,171.316,0.928936
1662,118305,170.826,171.326,0.5
1663,16551,170.854,171.354,0.5
1664,36022,170.866,171.366,0.5
1665,29705,170.905,171.405,0.5
1648,491544,169.485,171.451,1.96618
1666,19736,171.156,171.656,0.5
1667,7629,171.192,171.692,0.5
1653,493967,169.73,171.706,1.97587
1668,66631,171.244,171.744,0.5
1660,305328,170.532,171.753,1.22131
1669,124911,171.432,171.932,0.5
1670,6565,171.577,172.077,0.5
1671,80086,171.671,172.171,0.5
1672,56939,171.675,172.175,0.5
1674,140794,171.818,172.382,0.563176
1673,171635,171.774,172.46,0.68654
1675,10632,172.14,172.64,0.5
1676,64757,172.146,172.646,0.5
1678,71959,172.379,172.879,0.5
1677,211884,172.169,173.016,0.847536
1679,89541,172.573,173.073,0.5
1680,12997,172.587,173.087,0.5
1681,23858,172.597,173.097,0.5
1682,21596,172.622,173.122,0.5
1683,126201,172.642,173.147,0.504804
1684,12783,172.749,173.249,0.5
1685,108433,172.864,173.364,0.5
1686,98296,172.92,173.42,0.5
1687,156713,172.928,173.555,0.626852
1689,127938,173.364,173.876,0.511752
1690,82010,173.452,173.952,0.5
1688,289809,172.932,174.091,1.15924
1691,104966,173.594,174.094,0.5
1692,29710,173.708,174.208,0.5
1693,51743,173.904,174.404,0.5
1694,20816,173.918,174.418,0.5
1695,108033,173.999,174.499,0.5
1696,87232,174.136,174.636,0.5
1697,16625,174.251,174.751,0.5
1698,20097,174.309,174.809,0.5
1699,38910,174.451,174.951,0.5
1700,82033,174.682,175.182,0.5
1701,11639,174.759,175.259,0.5
1703,68940,174.83,175.33,0.5
1704,9197,174.973,175.473,0.5
1705,53604,175.047,175.547,0.5
1706,46606,175.054,175.554,0.5
1707,61106,175.16,175.66,0.5
1708,57738,175.168,175.668,0.5
1709,27833,175.398,175.898,0.5
1710,29818,175.414,175.914,0.5
1702,305017,174.784,176.004,1.22007
1711,65511,175.646,176.146,0.5
1712,26887,175.656,176.156,0.5
1713,37867,175.774,176.274,0.5
1715,52810,175.83,176.33,0.5
1716,15678,175.883,176.383,0.5
1717,115401,175.9,176.4,0.5
1718,98364,175.931,176.431,0.5
1719,46572,175.987,176.487,0.5
1720,39293,176.116,176.616,0.5
1721,57959,176.234,176.734,0.5
1722,75068,176.262,176.762,0.5
1714,246003,175.808,176.792,0.984012
1723,37137,176.31,176.81,0.5
1724,27476,176.662,177.162,0.5
1725,104405,176.671,177.171,0.5
1726,13911,176.844,177.344,0.5
1727,23725,176.923,177.423,0.5
1728,14219,176.938,177.438,0.5
1731,15763,177.406,177.906,0.5
1729,199858,177.121,177.92,0.799432
1730,185479,177.3,178.042,0.741916
1732,63358,177.7,178.2,0.5
1733,44466,177.72,178.22,0.5
1734,115861,177.818,178.318,0.5
1735,58239,177.837,178.337,0.5
1736,92888,177.944,178.444,0.5
1737,15841,177.95,178.45,0.5
1738,41140,177.996,178.496,0.5
1739,13717,178.132,178.632,0.5
1740,5923,178.145,178.645,0.5
1741,54641,178.228,178.728,0.5
1742,13774,178.295,178.795,0.5
1743,61190,178.347,178.847,0.5
1744,24077,178.38,178.88,0.5
1745,14727,178.403,178.903,0.5
1746,22973,178.67,179.17,0.5
1747,43113,178.715,179.215,0.5
1748,56844,178.759,179.259,0.5
1749,73321,178.784,179.284,0.5
1750,65518,179.021,179.521,0.5
1751,32191,179.031,179.531,0.5
1752,57920,179.061,179.561,0.5
1753,41830,179.214,179.714,0.5
1754,39306,179.22,179.72,0.5
1755,59600,179.231,179.731,0.5
1756,57943,179.251,179.751,0.5
1757,132042,179.335,179.863,0.528168
1758,23670,179.632,180.132,0.5
1759,55508,179.646,180.146,0.5
1760,36444,180.102,180.602,0.5
1761,6090,180.12,180.62,0.5
1763,73941,180.203,180.703,0.5
1764,26374,180.291,180.791,0.5
1762,178176,180.138,180.85,0.712704
1766,57735,180.632,181.132,0.5
1765,172990,180.448,181.14,0.69196
1767,149393,180.826,181.423,0.597572
1770,24754,181.199,181.699,0.5
1772,30632,181.267,181.767,0.5
1768,227652,180.883,181.793,0.910608
1773,14775,181.3,181.8,0.5
1769,194329,181.117,181.894,0.777316
1774,33706,181.512,182.012,0.5
1775,9413,181.656,182.156,0.5
1776,42359,181.703,182.203,0.5
1777,20862,181.855,182.355,0.5
1778,10995,181.92,182.42,0.5
1779,9807,181.976,182.476,0.5
1780,56473,182.014,182.514,0.5
1781,4777,182.076,182.576,0.5
1784,18313,182.421,182.921,0.5
1785,77289,182.456,182.956,0.5
1786,14520,182.463,182.963,0.5
1787,37007,182.473,182.973,0.5
1788,137568,182.496,183.046,0.550272
1790,98165,182.754,183.254,0.5
1791,23165,182.881,183.381,0.5
1783,302539,182.318,183.528,1.21016
1792,62750,183.356,183.856,0.5
1793,22386,183.438,183.938,0.5
1782,438790,182.223,183.978,1.75516
1789,314522,182.733,183.991,1.25809
1794,66449,183.503,184.003,0.5
1771,699336,181.235,184.032,2.79734
1795,39016,183.853,184.353,0.5
1796,39136,183.928,184.428,0.5
1797,62465,184.083,184.583,0.5
1798,30248,184.14,184.64,0.5
1799,20922,184.158,184.658,0.5
1800,29591,184.172,184.672,0.5
1801,52698,184.221,184.721,0.5
1802,14893,184.58,185.08,0.5
1803,34255,184.759,185.259,0.5
1804,63139,184.797,185.297,0.5
1805,31897,184.89,185.39,0.5
1806,40688,185.102,185.602,0.5
1807,110909,185.185,185.685,0.5
1808,36565,185.191,185.691,0.5
1809,22031,185.316,185.816,0.5
1810,29841,185.442,185.942,0.5
1811,157560,185.48,186.11,0.63024
1812,98154,185.639,186.139,0.5
1813,61150,185.757,186.257,0.5
1814,93606,185.833,186.333,0.5
1815,69893,185.904,186.404,0.5
1816,109353,185.947,186.447,0.5
1817,20410,186.022,186.522,0.5
1818,59675,186.096,186.596,0.5
1819,18394,186.175,186.675,0.5
1820,41852,186.408,186.908,0.5
1821,108550,186.449,186.949,0.5
1822,47356,186.954,187.454,0.5
1823,55257,186.971,187.471,0.5
1824,80658,187.048,187.548,0.5
1825,39583,187.133,187.633,0.5
1826,58033,187.26,187.76,0.5
1827,18973,187.267,187.767,0.5
1828,89407,187.282,187.782,0.5
1829,87413,187.341,187.841,0.5
1830,170653,187.417,188.1,0.682612
1832,53402,187.622,188.122,0.5
1834,74049,187.737,188.237,0.5
1836,37142,187.788,188.288,0.5
1833,142904,187.722,188.293,0.571616
1831,181886,187.599,188.326,0.727544
1837,116913,187.873,188.373,0.5
1838,54062,188.159,188.659,0.5
1839,69765,188.249,188.749,0.5
1840,75063,188.266,188.766,0.5
1841,30560,188.323,188.823,0.5
1842,80474,188.371,188.871,0.5
1843,54751,188.374,188.874,0.5
1835,285782,187.745,188.888,1.14313
1844,22473,188.44,188.94,0.5
1845,17044,188.583,189.083,0.5
1846,53840,188.597,189.097,0.5
1847,30306,188.697,189.197,0.5
1848,55385,188.982,189.482,0.5
1849,56200,188.985,189.485,0.5
1850,114257,189.099,189.599,0.5
1851,40012,189.218,189.718,0.5
1852,54032,189.269,189.769,0.5
1854,121628,189.378,189.878,0.5
1855,44283,189.586,190.086,0.5
1856,89325,189.588,190.088,0.5
1858,125615,189.668,190.171,0.50246
1859,135547,189.68,190.222,0.542188
1861,24316,189.786,190.286,0.5
1857,176412,189.599,190.305,0.705648
1860,146497,189.725,190.311,0.585988
1863,7535,189.906,190.406,0.5
1865,25302,189.945,190.445,0.5
1853,298602,189.276,190.47,1.19441
1862,167262,189.835,190.504,0.669048
1864,166133,189.921,190.585,0.664532
1866,29861,190.171,190.671,0.5
1867,71238,190.293,190.793,0.5
1868,44346,190.353,190.853,0.5
1870,5935,190.577,191.077,0.5
1871,26849,190.615,191.115,0.5
1869,192209,190.409,191.178,0.768836
1872,10668,190.706,191.206,0.5
1873,89054,190.723,191.223,0.5
1875,92277,191.071,191.571,0.5
1876,8070,191.157,191.657,0.5
1877,28735,191.163,191.663,0.5
1878,64319,191.168,191.668,0.5
1879,38772,191.219,191.719,0.5
1880,97477,191.223,191.723,0.5
1883,25009,191.511,192.011,0.5
1874,255603,190.994,192.017,1.02241
1881,169266,191.346,192.024,0.677064
1884,65083,191.587,192.087,0.5
1885,20647,191.699,192.199,0.5
1886,70426,191.749,192.249,0.5
1888,18055,191.885,192.385,0.5
1887,127201,191.882,192.391,0.508804
1889,30473,191.939,192.439,0.5
1890,54130,192.047,192.547,0.5
1891,23336,192.167,192.667,0.5
1892,28386,192.302,192.802,0.5
1894,30431,192.556,193.056,0.5
1895,84709,192.583,193.083,0.5
1896,17014,192.617,193.117,0.5
1897,8684,192.651,193.151,0.5
1893,201408,192.421,193.227,0.805632
1882,492466,191.498,193.468,1.96986
1898,44985,193.066,193.566,0.5
1899,60590,193.123,193.623,0.5
1901,38954,193.576,194.076,0.5
1902,70701,193.65,194.15,0.5
1903,74065,193.657,194.157,0.5
1904,55825,193.663,194.163,0.5
1905,72539,193.721,194.221,0.5
1906,13827,193.776,194.276,0.5
1907,35812,193.794,194.294,0.5
1908,57300,193.98,194.48,0.5
1909,79303,194.009,194.509,0.5
1910,36690,194.038,194.538,0.5
1911,31773,194.089,194.589,0.5
1912,21735,194.129,194.629,0.5
1913,54995,194.131,194.631,0.5
1914,108160,194.208,194.708,0.5
1915,16095,194.22,194.72,0.5
1916,2264,194.577,195.077,0.5
1900,399360,193.565,195.162,1.59744
1917,101924,194.751,195.251,0.5
1918,85520,194.969,195.469,0.5
1919,17423,195.002,195.502,0.5
1920,70290,195.037,195.537,0.5
1921,16405,195.064,195.564,0.5
1922,79164,195.083,195.583,0.5
1923,6348,195.327,195.827,0.5
1924,153736,195.331,195.946,0.614944
1927,68423,195.532,196.032,0.5
1928,52154,195.649,196.149,0.5
1929,29960,195.673,196.173,0.5
1926,203758,195.504,196.319,0.815032
1930,35271,195.848,196.348,0.5
1931,82788,195.959,196.459,0.5
1932,40973,195.999,196.499,0.5
1933,40122,196.049,196.549,0.5
1934,62315,196.206,196.706,0.5
1935,54529,196.316,196.816,0.5
1936,29443,196.32,196.82,0.5
1937,103013,196.402,196.902,0.5
1938,13973,196.41,196.91,0.5
1939,28304,196.537,197.037,0.5
1940,72557,196.712,197.212,0.5
1941,152880,196.771,197.383,0.61152
1942,62702,197.151,197.651,0.5
1925,576391,195.476,197.781,2.30556
1943,58950,197.305,197.805,0.5
1944,26946,197.407,197.907,0.5
1945,33192,197.41,197.91,0.5
1946,70718,197.538,198.038,0.5
1947,60853,197.659,198.159,0.5
