flow_id,size_bytes,start_time,end_time,fct
68,30417,8.24261,8.74261,0.5
69,66359,8.69235,9.19235,0.5
70,73870,8.76836,9.26836,0.5
71,9030,8.776,9.276,0.5
72,20297,8.80297,9.30297,0.5
73,27288,8.83318,9.33318,0.5
74,46052,8.84725,9.34725,0.5
75,8038,8.85733,9.35733,0.5
76,34768,8.87162,9.37162,0.5
77,65378,9.08468,9.58468,0.5
78,72862,9.12213,9.62213,0.5
79,31767,9.24033,9.74033,0.5
80,6638,9.24981,9.74981,0.5
82,49621,9.32144,9.82144,0.5
83,9661,9.32866,9.82866,0.5
81,188419,9.25076,10.0044,0.753676
84,18323,9.58255,10.0825,0.5
85,77841,9.60632,10.1063,0.5
86,103273,9.71199,10.212,0.5
87,6687,9.76083,10.2608,0.5
88,62499,9.86624,10.3662,0.5
89,107377,10.1748,10.6748,0.5
90,51655,10.4073,10.9073,0.5
91,14487,10.5208,11.0208,0.5
92,35134,10.5239,11.0239,0.5
93,66890,10.6231,11.1231,0.5
94,15135,10.7472,11.2472,0.5
95,59053,10.7537,11.2537,0.5
96,25323,10.8043,11.3043,0.5
98,113511,11.1645,11.6645,0.5
99,92335,11.2002,11.7002,0.5
97,153074,11.1377,11.75,0.612296
100,98082,11.3104,11.8104,0.5
101,49340,11.3123,11.8123,0.5
102,34484,11.4103,11.9103,0.5
103,46832,11.4461,11.9461,0.5
104,79794,11.4606,11.9606,0.5
105,39316,11.5092,12.0092,0.5
107,20588,11.6527,12.1527,0.5
106,151815,11.5607,12.1679,0.60726
108,53625,11.7551,12.2551,0.5
109,36346,11.89,12.39,0.5
110,27354,12.3197,12.8197,0.5
111,76990,12.3988,12.8988,0.5
112,62892,12.4109,12.9109,0.5
113,39041,12.4755,12.9755,0.5
114,75795,12.6869,13.1869,0.5
115,31928,12.8067,13.3067,0.5
116,46425,13.0883,13.5883,0.5
117,23517,13.2815,13.7815,0.5
118,41387,13.4546,13.9546,0.5
119,16712,13.5426,14.0426,0.5
120,56527,13.7077,14.2077,0.5
121,34189,13.7281,14.2281,0.5
123,100333,13.9443,14.4443,0.5
126,21705,14.0465,14.5465,0.5
127,62599,14.0817,14.5817,0.5
128,27436,14.2357,14.7357,0.5
125,204223,14.0315,14.8484,0.816892
129,30792,14.3721,14.8721,0.5
130,16868,14.45,14.95,0.5
131,44337,14.4865,14.9865,0.5
132,140274,14.5172,15.0783,0.561096
122,311989,13.8542,15.1022,1.24796
134,164276,14.5628,15.2199,0.657104
124,314693,13.9825,15.2413,1.25877
135,18540,14.8284,15.3284,0.5
136,17095,14.8299,15.3299,0.5
133,262744,14.5238,15.5748,1.05098
137,17542,15.1372,15.6372,0.5
138,89026,15.1607,15.6607,0.5
139,33241,15.2818,15.7818,0.5
140,20271,15.3224,15.8224,0.5
141,7412,15.3316,15.8316,0.5
142,42438,15.5766,16.0766,0.5
143,15518,15.5966,16.0966,0.5
144,12467,15.7963,16.2963,0.5
145,118700,15.8943,16.3943,0.5
146,109016,15.9474,16.4474,0.5
148,15017,16.1091,16.6091,0.5
149,8879,16.1711,16.6711,0.5
150,99164,16.1821,16.6821,0.5
147,161870,16.0517,16.6992,0.64748
151,112177,16.2967,16.7967,0.5
152,71623,16.3774,16.8774,0.5
153,15274,16.4181,16.9181,0.5
154,20124,16.483,16.983,0.5
155,75695,16.712,17.212,0.5
156,70834,16.7503,17.2503,0.5
157,39896,16.8367,17.3367,0.5
158,16520,17.0554,17.5554,0.5
159,11560,17.504,18.004,0.5
160,18276,17.5157,18.0157,0.5
161,13696,17.6182,18.1182,0.5
162,16841,17.6503,18.1503,0.5
163,151655,17.9206,18.5272,0.60662
165,22568,18.0686,18.5686,0.5
166,46433,18.1396,18.6396,0.5
164,240377,18.0427,19.0042,0.961508
169,152651,18.5878,19.1984,0.610604
167,309541,18.174,19.4122,1.23816
170,68531,19.0467,19.5467,0.5
173,50414,19.3183,19.8183,0.5
174,76633,19.4263,19.9263,0.5
175,28177,19.46,19.96,0.5
176,20211,19.484,19.984,0.5
177,125721,19.494,19.9969,0.502884
178,49337,19.582,20.082,0.5
172,209042,19.2619,20.0981,0.836168
179,52208,19.8155,20.3155,0.5
180,102044,19.8256,20.3256,0.5
181,60235,19.8558,20.3558,0.5
183,18922,20.0207,20.5207,0.5
184,11992,20.2805,20.7805,0.5
171,434196,19.0804,20.8171,1.73678
185,7530,20.4808,20.9808,0.5
168,736113,18.529,21.4734,2.94445
186,91441,20.9811,21.4811,0.5
187,126690,21.0103,21.517,0.50676
188,100955,21.1317,21.6317,0.5
189,83306,21.1883,21.6883,0.5
190,50118,21.2,21.7,0.5
191,17048,21.2447,21.7447,0.5
192,13249,21.2622,21.7622,0.5
193,15145,21.6654,22.1654,0.5
194,115669,21.7273,22.2273,0.5
182,601368,19.878,22.2835,2.40547
195,80311,22.1189,22.6189,0.5
197,51171,22.509,23.009,0.5
198,30744,22.6623,23.1623,0.5
199,3099,22.6922,23.1922,0.5
200,7734,22.8381,23.3381,0.5
201,43641,22.8475,23.3475,0.5
202,21048,22.8667,23.3667,0.5
204,4563,22.9528,23.4528,0.5
205,19104,22.963,23.463,0.5
206,26353,22.9972,23.4972,0.5
196,301394,22.3038,23.5094,1.20558
207,5013,23.0158,23.5158,0.5
208,6678,23.0287,23.5287,0.5
209,27830,23.0306,23.5306,0.5
210,29787,23.2868,23.7868,0.5
211,11076,23.294,23.794,0.5
212,79741,23.4288,23.9288,0.5
213,74511,23.4612,23.9612,0.5
214,8115,23.6339,24.1339,0.5
215,41911,23.734,24.234,0.5
203,346551,22.8994,24.2856,1.3862
216,54911,23.8221,24.3221,0.5
217,33291,24.0752,24.5752,0.5
218,12699,24.1804,24.6804,0.5
219,35384,24.23,24.73,0.5
220,146990,24.2997,24.8877,0.58796
221,30226,24.4311,24.9311,0.5
222,33967,24.4517,24.9517,0.5
224,53645,24.5487,25.0487,0.5
223,153397,24.4677,25.0813,0.613588
225,7403,24.649,25.149,0.5
226,6101,24.7804,25.2804,0.5
227,9457,24.8923,25.3923,0.5
228,51074,25.0415,25.5415,0.5
229,47617,25.0429,25.5429,0.5
230,110117,25.1672,25.6672,0.5
231,4402,25.2254,25.7254,0.5
232,7357,25.6491,26.1491,0.5
233,27929,25.8628,26.3628,0.5
234,66671,26.0026,26.5026,0.5
235,77454,26.0387,26.5387,0.5
236,13675,26.086,26.586,0.5
237,21122,26.1513,26.6513,0.5
238,116844,26.2471,26.7471,0.5
240,49477,26.5281,27.0281,0.5
239,176099,26.3245,27.0289,0.704396
242,38321,26.8075,27.3075,0.5
243,145588,26.8163,27.3987,0.582352
241,174230,26.7719,27.4689,0.69692
245,83524,27.1952,27.6952,0.5
246,11580,27.8758,28.3758,0.5
247,24721,27.8899,28.3899,0.5
248,79473,27.9096,28.4096,0.5
249,16524,28.3568,28.8568,0.5
244,465503,27.0041,28.8661,1.86201
250,28414,28.4518,28.9518,0.5
251,29813,28.5205,29.0205,0.5
252,25141,28.5429,29.0429,0.5
253,46750,28.562,29.062,0.5
254,135034,28.6111,29.1512,0.540136
255,36287,28.6555,29.1555,0.5
256,15715,28.8087,29.3087,0.5
257,12013,28.9766,29.4766,0.5
258,21404,28.9903,29.4903,0.5
259,46337,29.0116,29.5116,0.5
260,16096,29.1187,29.6187,0.5
262,11443,29.2208,29.7208,0.5
263,117337,29.308,29.808,0.5
264,47062,29.3506,29.8506,0.5
265,48610,29.3855,29.8855,0.5
266,99703,29.4376,29.9376,0.5
267,90068,29.4517,29.9517,0.5
268,24406,29.4833,29.9833,0.5
261,305691,29.196,30.4188,1.22276
271,74638,29.9733,30.4733,0.5
272,41366,29.9947,30.4947,0.5
274,75186,30.1636,30.6636,0.5
269,293000,29.5562,30.7282,1.172
275,20600,30.2725,30.7725,0.5
270,293043,29.6231,30.7953,1.17217
277,59369,30.3917,30.8917,0.5
278,57458,30.6297,31.1297,0.5
279,157648,30.6601,31.2907,0.630592
280,29253,30.8552,31.3552,0.5
281,23826,30.997,31.497,0.5
273,371743,30.121,31.608,1.48697
282,18126,31.1618,31.6618,0.5
283,57763,31.2631,31.7631,0.5
284,34521,31.3118,31.8118,0.5
285,165055,31.3205,31.9807,0.66022
286,22552,31.8603,32.3603,0.5
276,522875,30.3012,32.3927,2.0915
287,75307,32.0911,32.5911,0.5
288,43843,32.1143,32.6143,0.5
289,6126,32.1721,32.6721,0.5
290,73334,32.3807,32.8807,0.5
291,41529,32.6186,33.1186,0.5
292,93455,32.6265,33.1265,0.5
293,35301,32.6456,33.1456,0.5
294,19068,32.8818,33.3818,0.5
295,57779,32.9188,33.4188,0.5
296,46996,32.9623,33.4623,0.5
297,22219,33.0578,33.5578,0.5
299,85488,33.3372,33.8372,0.5
300,51618,33.5395,34.0395,0.5
301,32111,33.5415,34.0415,0.5
302,86222,33.5486,34.0486,0.5
303,67683,33.592,34.092,0.5
305,30002,33.7694,34.2694,0.5
306,53809,33.8582,34.3582,0.5
307,10097,33.8909,34.3909,0.5
304,164901,33.7457,34.4053,0.659604
308,61134,33.909,34.409,0.5
309,131794,33.9153,34.4425,0.527176
310,41958,34.0347,34.5347,0.5
311,23447,34.158,34.658,0.5
312,34738,34.3027,34.8027,0.5
313,84396,34.4496,34.9496,0.5
314,24998,34.4573,34.9573,0.5
315,106751,34.5498,35.0498,0.5
316,119253,34.7105,35.2105,0.5
317,37248,34.7225,35.2225,0.5
318,41424,34.7308,35.2308,0.5
319,87742,34.9261,35.4261,0.5
320,12727,35.168,35.668,0.5
321,68064,35.1741,35.6741,0.5
322,62191,35.3977,35.8977,0.5
323,102061,35.919,36.419,0.5
324,7945,36.0218,36.5218,0.5
325,34231,36.0258,36.5258,0.5
326,28313,36.0796,36.5796,0.5
327,42363,36.0953,36.5953,0.5
328,38619,36.1026,36.6026,0.5
329,29261,36.1045,36.6045,0.5
330,7324,36.4555,36.9555,0.5
331,72966,37.0411,37.5411,0.5
333,40795,37.0755,37.5755,0.5
334,69293,37.107,37.607,0.5
335,22734,37.1159,37.6159,0.5
336,16015,37.1852,37.6852,0.5
338,10298,37.214,37.714,0.5
339,100886,37.2365,37.7365,0.5
340,35868,37.2851,37.7851,0.5
341,38751,37.3723,37.8723,0.5
342,36816,37.4183,37.9183,0.5
343,96926,37.425,37.925,0.5
298,1216732,33.3167,38.1837,4.86693
345,34784,37.6973,38.1973,0.5
346,41215,37.7678,38.2678,0.5
347,60558,37.8963,38.3963,0.5
349,14423,38.0284,38.5284,0.5
337,333970,37.2123,38.5481,1.33588
332,388277,37.0554,38.6085,1.55311
344,252642,37.6371,38.6476,1.01057
350,27318,38.1998,38.6998,0.5
348,194815,38.0073,38.7865,0.77926
351,27458,38.5601,39.0601,0.5
352,57834,38.5977,39.0977,0.5
353,27263,38.6191,39.1191,0.5
354,51035,38.703,39.203,0.5
355,31301,38.7129,39.2129,0.5
356,64663,38.7344,39.2344,0.5
357,100717,38.8098,39.3098,0.5
358,111144,38.8663,39.3663,0.5
360,55619,38.96,39.46,0.5
361,34454,39.0174,39.5174,0.5
362,28048,39.0209,39.5209,0.5
363,37318,39.0463,39.5463,0.5
359,157047,38.9535,39.5816,0.628188
364,29232,39.1146,39.6146,0.5
365,32575,39.1356,39.6356,0.5
366,9929,39.2549,39.7549,0.5
367,44552,39.4764,39.9764,0.5
368,133816,39.4855,40.0208,0.535264
369,11962,39.6589,40.1589,0.5
370,26603,39.8438,40.3438,0.5
371,27084,39.9711,40.4711,0.5
372,17186,40.0781,40.5781,0.5
373,70561,40.2229,40.7229,0.5
374,106090,40.3362,40.8362,0.5
375,6968,40.4106,40.9106,0.5
376,13366,40.7532,41.2532,0.5
378,84026,40.9696,41.4696,0.5
377,165518,40.9511,41.6131,0.662072
380,9279,41.1307,41.6307,0.5
381,64289,41.1426,41.6426,0.5
382,43440,41.2703,41.7703,0.5
383,25635,41.3259,41.8259,0.5
384,27345,41.3803,41.8803,0.5
385,43225,41.462,41.962,0.5
379,239112,41.0562,42.0126,0.956448
386,46307,41.5999,42.0999,0.5
388,92737,41.7711,42.2711,0.5
389,35129,41.7863,42.2863,0.5
387,177256,41.6041,42.3132,0.709024
390,40078,41.8332,42.3332,0.5
391,26115,41.9277,42.4277,0.5
392,45626,42.4045,42.9045,0.5
393,178643,42.5107,43.2253,0.714572
394,179709,42.534,43.2528,0.718836
395,49672,42.7544,43.2544,0.5
396,20795,42.7797,43.2797,0.5
397,46081,42.8536,43.3536,0.5
398,12151,42.8904,43.3904,0.5
400,22002,43.2112,43.7112,0.5
399,177700,43.0578,43.7686,0.7108
401,24723,43.3405,43.8405,0.5
402,25522,43.4111,43.9111,0.5
403,28115,43.8373,44.3373,0.5
404,25602,43.9794,44.4794,0.5
405,80312,44.0406,44.5406,0.5
406,11077,44.1222,44.6222,0.5
407,153802,44.1281,44.7433,0.615208
408,31458,44.2481,44.7481,0.5
410,66642,44.3371,44.8371,0.5
411,79002,44.4447,44.9447,0.5
409,164530,44.2973,44.9554,0.65812
412,35024,44.552,45.052,0.5
413,140990,44.63,45.194,0.56396
414,143698,44.8744,45.4492,0.574792
416,72300,45.0064,45.5064,0.5
417,116423,45.0242,45.5242,0.5
418,75285,45.0287,45.5287,0.5
419,9883,45.1744,45.6744,0.5
420,39830,45.2268,45.7268,0.5
421,37482,45.3404,45.8404,0.5
422,94512,45.371,45.871,0.5
415,252381,44.9334,45.9429,1.00952
423,56174,45.451,45.951,0.5
424,9606,45.5039,46.0039,0.5
425,19347,45.5087,46.0087,0.5
426,21028,45.5293,46.0293,0.5
427,17494,45.7283,46.2283,0.5
428,39292,45.7487,46.2487,0.5
429,56350,45.8342,46.3342,0.5
430,119863,45.957,46.457,0.5
432,63312,46.0239,46.5239,0.5
433,36651,46.1207,46.6207,0.5
434,6414,46.1876,46.6876,0.5
435,97501,46.2005,46.7005,0.5
436,31113,46.2861,46.7861,0.5
437,18501,46.3068,46.8068,0.5
438,131766,46.4451,46.9721,0.527064
439,18410,46.5759,47.0759,0.5
440,41249,46.6608,47.1608,0.5
431,305686,45.9574,47.1801,1.22274
441,62196,46.8269,47.3269,0.5
442,11508,46.9467,47.4467,0.5
443,32450,47.0099,47.5099,0.5
446,97982,47.1634,47.6634,0.5
447,19314,47.1867,47.6867,0.5
445,162549,47.1282,47.7784,0.650196
444,198314,47.0308,47.824,0.793256
448,151706,47.2185,47.8254,0.606824
450,26211,47.3784,47.8784,0.5
449,235960,47.2761,48.22,0.94384
451,54974,47.745,48.245,0.5
452,20421,48.0126,48.5126,0.5
453,40402,48.0271,48.5271,0.5
454,67066,48.0648,48.5648,0.5
455,90003,48.2475,48.7475,0.5
456,33265,48.2945,48.7945,0.5
458,57522,48.4576,48.9576,0.5
459,9054,48.5398,49.0398,0.5
460,67491,48.6744,49.1744,0.5
461,60575,48.7753,49.2753,0.5
457,256543,48.3805,49.4066,1.02617
462,105417,48.9967,49.4967,0.5
463,28116,49.0452,49.5452,0.5
464,46137,49.2059,49.7059,0.5
465,49703,49.5134,50.0134,0.5
466,74009,49.5169,50.0169,0.5
467,11453,49.5676,50.0676,0.5
468,52958,49.6295,50.1295,0.5
469,28347,49.7219,50.2219,0.5
470,1795,49.8649,50.3649,0.5
471,33038,49.8829,50.3829,0.5
472,12080,49.9765,50.4765,0.5
473,30916,50.0533,50.5533,0.5
474,124127,50.0863,50.5863,0.5
475,62574,50.1303,50.6303,0.5
476,10341,50.3087,50.8087,0.5
477,27516,50.3379,50.8379,0.5
478,98852,50.4724,50.9724,0.5
480,90742,50.5208,51.0208,0.5
481,9344,50.5432,51.0432,0.5
482,30951,50.6507,51.1507,0.5
483,31422,50.6662,51.1662,0.5
484,31404,50.8572,51.3572,0.5
485,121319,51.0131,51.5131,0.5
486,14720,51.1984,51.6984,0.5
487,47682,51.2214,51.7214,0.5
488,9183,51.3126,51.8126,0.5
479,328180,50.5059,51.8187,1.31272
489,72356,51.3849,51.8849,0.5
490,64349,51.6168,52.1168,0.5
492,14702,51.6354,52.1354,0.5
493,22334,51.668,52.168,0.5
494,11402,51.6691,52.1691,0.5
495,36298,51.6791,52.1791,0.5
491,173734,51.6208,52.3158,0.694936
496,14325,51.892,52.392,0.5
498,38836,51.9682,52.4682,0.5
499,13189,52.0584,52.5584,0.5
497,230850,51.9409,52.8643,0.9234
500,3259,52.5181,53.0181,0.5
501,103399,52.6141,53.1141,0.5
503,62811,52.6837,53.1837,0.5
504,19656,52.6919,53.1919,0.5
505,75963,52.7029,53.2029,0.5
506,22879,52.7683,53.2683,0.5
502,186139,52.6269,53.3714,0.744556
507,96332,52.8849,53.3849,0.5
508,20809,52.9325,53.4325,0.5
509,87087,53.1007,53.6007,0.5
510,45366,53.1358,53.6358,0.5
511,115502,53.1403,53.6403,0.5
513,84527,53.1803,53.6803,0.5
515,47510,53.3044,53.8044,0.5
516,14529,53.4572,53.9572,0.5
514,200056,53.2297,54.0299,0.800224
517,68340,53.5952,54.0952,0.5
518,118757,53.6017,54.1017,0.5
519,40492,53.7553,54.2553,0.5
520,32496,53.8864,54.3864,0.5
521,64325,54.1641,54.6641,0.5
522,43190,54.3066,54.8066,0.5
523,40649,54.3374,54.8374,0.5
524,53309,54.3859,54.8859,0.5
525,71979,54.4771,54.9771,0.5
527,16020,54.507,55.007,0.5
528,77649,54.5249,55.0249,0.5
526,165073,54.4822,55.1425,0.660292
529,71794,54.6659,55.1659,0.5
530,62576,54.9267,55.4267,0.5
531,58920,55.0824,55.5824,0.5
532,61204,55.1006,55.6006,0.5
534,24215,55.5821,56.0821,0.5
535,26609,55.6744,56.1744,0.5
536,120919,55.8241,56.3241,0.5
537,28420,55.8899,56.3899,0.5
538,115529,55.9372,56.4372,0.5
539,84299,55.9564,56.4564,0.5
540,86308,55.9638,56.4638,0.5
541,121097,56.0938,56.5938,0.5
542,102585,56.1041,56.6041,0.5
544,33267,56.1493,56.6493,0.5
545,10544,56.1796,56.6796,0.5
512,905000,53.1719,56.7919,3.62
546,110523,56.3142,56.8142,0.5
533,359090,55.4362,56.8726,1.43636
548,39642,56.4985,56.9985,0.5
549,54248,56.5012,57.0012,0.5
550,108133,56.5334,57.0334,0.5
551,11819,56.5342,57.0342,0.5
552,53084,56.5568,57.0568,0.5
543,254806,56.1455,57.1648,1.01922
554,102090,56.7,57.2,0.5
553,158519,56.6656,57.2997,0.634076
555,41851,56.9702,57.4702,0.5
547,284215,56.3621,57.499,1.13686
557,145323,57.044,57.6253,0.581292
558,23186,57.1924,57.6924,0.5
559,12923,57.2404,57.7404,0.5
560,56426,57.2518,57.7518,0.5
561,71545,57.2547,57.7547,0.5
564,125903,57.4528,57.9564,0.503612
556,260278,57.0346,58.0757,1.04111
565,48187,57.6985,58.1985,0.5
566,101431,57.7289,58.2289,0.5
562,253825,57.4031,58.4184,1.0153
567,28814,57.999,58.499,0.5
568,10386,58.0386,58.5386,0.5
569,15198,58.129,58.629,0.5
570,83880,58.467,58.967,0.5
571,38019,58.5535,59.0535,0.5
572,116679,58.6859,59.1859,0.5
563,438333,57.4365,59.1898,1.75333
573,14026,58.7431,59.2431,0.5
574,38053,59.1612,59.6612,0.5
575,34348,59.2284,59.7284,0.5
576,16913,59.2874,59.7874,0.5
577,73164,59.4953,59.9953,0.5
578,8864,59.4966,59.9966,0.5
579,32901,59.5107,60.0107,0.5
580,41484,59.6232,60.1232,0.5
582,30477,59.8603,60.3603,0.5
583,23386,59.9247,60.4247,0.5
581,207421,59.6723,60.502,0.829684
584,13143,60.0032,60.5032,0.5
585,25868,60.2184,60.7184,0.5
586,61913,60.2233,60.7233,0.5
587,45263,60.3124,60.8124,0.5
588,28188,60.3144,60.8144,0.5
589,89888,60.445,60.945,0.5
590,11509,60.5939,61.0939,0.5
591,15689,60.6012,61.1012,0.5
592,43191,60.8548,61.3548,0.5
593,86349,60.8697,61.3697,0.5
594,19748,61.0437,61.5437,0.5
595,22548,61.1529,61.6529,0.5
596,5097,61.2146,61.7146,0.5
597,16736,61.4435,61.9435,0.5
598,46879,61.542,62.042,0.5
599,74940,61.6215,62.1215,0.5
600,6805,61.6788,62.1788,0.5
601,74168,61.8071,62.3071,0.5
602,71139,61.9054,62.4054,0.5
604,78647,62.0631,62.5631,0.5
605,101343,62.2635,62.7635,0.5
608,43739,62.5678,63.0678,0.5
607,162991,62.4569,63.1089,0.651964
609,19100,62.6097,63.1097,0.5
610,10833,62.6994,63.1994,0.5
606,234694,62.2712,63.2099,0.938776
603,329078,61.9281,63.2444,1.31631
612,53450,63.1158,63.6158,0.5
613,58635,63.2104,63.7104,0.5
614,4396,63.2978,63.7978,0.5
611,273244,62.9407,64.0337,1.09298
615,85944,63.816,64.316,0.5
617,26199,64.0301,64.5301,0.5
616,185661,63.8948,64.6375,0.742644
618,82437,64.2019,64.7019,0.5
619,55846,64.2178,64.7178,0.5
620,63643,64.2641,64.7641,0.5
621,15049,64.3686,64.8686,0.5
622,37047,64.4697,64.9697,0.5
623,28270,64.5015,65.0015,0.5
624,9900,64.5481,65.0481,0.5
625,9075,64.5784,65.0784,0.5
626,85345,64.5973,65.0973,0.5
627,119399,64.6634,65.1634,0.5
628,116820,64.7059,65.2059,0.5
629,8016,64.9512,65.4512,0.5
630,90990,64.986,65.486,0.5
631,17205,65.0472,65.5472,0.5
632,163180,65.2052,65.858,0.65272
633,36263,65.4537,65.9537,0.5
634,57084,65.4551,65.9551,0.5
635,14092,65.5796,66.0796,0.5
636,111111,65.709,66.209,0.5
637,59284,65.7654,66.2654,0.5
638,128057,65.8023,66.3145,0.512228
639,76870,65.9057,66.4057,0.5
640,12901,66.0995,66.5995,0.5
641,46729,66.3796,66.8796,0.5
642,15083,66.429,66.929,0.5
644,82284,66.607,67.107,0.5
643,166676,66.4422,67.1089,0.666704
646,38571,66.9596,67.4596,0.5
647,34704,66.9951,67.4951,0.5
645,218879,66.6443,67.5198,0.875516
649,88848,67.1194,67.6194,0.5
650,158524,67.1689,67.803,0.634096
651,30893,67.385,67.885,0.5
652,35709,67.4473,67.9473,0.5
653,63014,67.472,67.972,0.5
654,89565,67.5721,68.0721,0.5
655,80094,67.6321,68.1321,0.5
656,7603,67.6865,68.1865,0.5
648,321991,67.0088,68.2967,1.28796
657,29969,67.8052,68.3052,0.5
659,39935,67.9091,68.4091,0.5
660,24848,67.9328,68.4328,0.5
661,26821,68.0738,68.5738,0.5
662,116660,68.1311,68.6311,0.5
664,10498,68.3308,68.8308,0.5
665,74011,68.5423,69.0423,0.5
658,327267,67.8528,69.1619,1.30907
666,46877,68.6791,69.1791,0.5
667,6848,68.7249,69.2249,0.5
663,268810,68.1513,69.2266,1.07524
668,131586,68.7834,69.3097,0.526344
669,10690,68.9346,69.4346,0.5
670,42059,69.0455,69.5455,0.5
671,23552,69.0962,69.5962,0.5
672,49534,69.2291,69.7291,0.5
673,61237,69.3027,69.8027,0.5
675,45617,69.4022,69.9022,0.5
674,150456,69.3164,69.9182,0.601824
676,34778,69.4611,69.9611,0.5
677,39722,69.5715,70.0715,0.5
678,11461,69.5919,70.0919,0.5
679,45142,69.6938,70.1938,0.5
680,67638,69.8595,70.3595,0.5
681,90263,69.9262,70.4262,0.5
682,143635,70.135,70.7095,0.57454
683,32447,70.2269,70.7269,0.5
684,20143,70.4684,70.9684,0.5
685,120112,70.5521,71.0521,0.5
686,72262,70.6023,71.1023,0.5
687,5381,70.6432,71.1432,0.5
688,65505,70.7224,71.2224,0.5
689,43682,70.8141,71.3141,0.5
691,34844,70.9591,71.4591,0.5
692,47210,70.9988,71.4988,0.5
693,31218,71.395,71.895,0.5
690,277607,70.9086,72.0191,1.11043
694,3441,71.6444,72.1444,0.5
695,67663,71.9195,72.4195,0.5
696,14144,71.953,72.453,0.5
698,61092,71.9967,72.4967,0.5
697,178117,71.9714,72.6839,0.712468
699,13347,72.2255,72.7255,0.5
700,77358,72.2271,72.7271,0.5
701,64124,72.2372,72.7372,0.5
702,21864,72.3869,72.8869,0.5
703,49210,72.4198,72.9198,0.5
704,29349,72.4777,72.9777,0.5
705,85334,72.4998,72.9998,0.5
706,27249,72.5745,73.0745,0.5
707,97500,72.6902,73.1902,0.5
708,23432,72.824,73.324,0.5
710,9894,73.0623,73.5623,0.5
711,93920,73.0641,73.5641,0.5
712,79073,73.3291,73.8291,0.5
714,10532,73.6012,74.1012,0.5
715,48438,73.6128,74.1128,0.5
716,97539,73.6361,74.1361,0.5
717,28962,73.6787,74.1787,0.5
718,23864,73.7077,74.2077,0.5
719,25702,73.7281,74.2281,0.5
720,34722,73.9005,74.4005,0.5
721,12557,73.9569,74.4569,0.5
722,47498,74.0383,74.5383,0.5
709,404450,72.9334,74.5512,1.6178
723,91734,74.0898,74.5898,0.5
724,20364,74.093,74.593,0.5
725,37802,74.1196,74.6196,0.5
726,26179,74.2001,74.7001,0.5
727,48458,74.3926,74.8926,0.5
713,390204,73.4236,74.9844,1.56082
728,28852,74.5125,75.0125,0.5
729,110413,74.5145,75.0145,0.5
730,36010,74.5262,75.0262,0.5
731,139464,74.6578,75.2157,0.557856
732,27548,74.7803,75.2803,0.5
733,58570,74.8517,75.3517,0.5
734,5384,75.0013,75.5013,0.5
735,42076,75.0029,75.5029,0.5
