flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
117,165,123,49,10,73.0244,0.00725728
118,21,21,0,8,76.0476,0.00109172
119,209,192,20,8,75.4062,0.0114164
120,107,107,0,214,12.0654,0.00028928
121,12,12,0,24,12,2.512e-05
122,135,135,0,270,12.0519,0.00031648
123,67,50,24,8,77.42,0.00281188
124,39,21,26,8,75.381,0.00104756
125,38,38,0,76,12.0526,9.68e-05
126,13,13,0,26,12,2.72e-05
127,171,149,22,8,79.1879,0.00878428
128,128,128,0,256,12.0625,0.00035856
129,646,559,114,8,77.6422,0.0336261
130,404,404,0,808,12.0569,0.00096368
131,18,18,0,8,74.7222,0.00087928
132,10,10,0,20,12,2.096e-05
133,77,57,24,10,86.2456,0.00323064
134,49,49,0,98,12.0612,0.00013568
135,80,47,41,8,81.1702,0.00266548
136,43,43,0,86,12.0465,0.00011168
137,186,163,25,10,82.6442,0.00965096
138,124,124,0,248,12.0565,0.00030736
139,274,210,91,8,75.919,0.0124817
140,162,162,0,324,12.0617,0.00040976
141,117,99,20,8,82.8081,0.00575644
142,89,89,0,178,12.0562,0.00023072
143,82,45,59,8,76.2,0.002523
144,35,35,0,70,12.0571,8.256e-05
145,24,24,0,8,75.5417,0.00122136
146,49,32,24,8,76.0938,0.00172272
147,49,30,34,8,68.2333,0.00162116
148,13,13,0,26,12,2.72e-05
149,34,34,0,8,77.1471,0.0018402
150,30,30,0,60,12.0333,7.664e-05
151,28,28,0,56,12.0357,6.544e-05
152,18,18,0,36,12,3.76e-05
153,76,73,5,8,79.7123,0.00418268
154,42,42,0,84,12.0476,9.328e-05
155,81,58,29,10,77.1724,0.00321872
156,50,50,0,100,12.06,0.00012848
157,38,38,0,8,64.1053,0.00212228
158,20,20,0,40,12.05,4.176e-05
159,37,37,0,8,72.3243,0.00204268
160,20,20,0,40,12.05,4.176e-05
161,42,34,8,8,71.5588,0.00182696
162,61,46,17,10,77,0.0025328
163,56,38,18,8,72.6316,0.00210736
164,22,22,0,44,12.0455,5.04e-05
165,15,9,9,8,81.3333,0.00034632
166,41,41,0,82,12.0488,0.00010688
167,32,32,0,64,12.0625,8.464e-05
168,43,43,0,8,73.3721,0.00242332
169,23,23,0,46,12.0435,4.8e-05
170,99,76,33,10,74.3289,0.0043328
171,56,41,16,10,79.5366,0.00225736
172,62,62,0,124,12.0484,0.00015824
173,36,36,0,72,12.0556,9.136e-05
174,91,77,14,10,83.1039,0.00436544
175,64,64,0,128,12.0625,0.00016272
176,844,719,150,10,77.5396,0.0432503
177,600,600,0,1200,12.0633,0.00156144
178,159,142,33,8,76.838,0.00837736
179,84,84,0,168,12.0476,0.00018896
180,41,41,0,8,66.7317,0.00227172
181,22,22,0,44,12.0455,4.592e-05
182,80,70,10,10,76.7571,0.00396856
183,142,124,18,8,79.6129,0.00728708
184,48,48,0,96,12.0417,0.00011984
185,87,87,0,174,12.0575,0.00021568
186,43,26,30,8,80.5385,0.00137068
187,76,55,38,6,74.2364,0.00316844
188,13,13,0,8,66.6923,0.00058424
189,24,24,0,48,12.0417,6.32e-05
190,40,40,0,80,12.05,9.424e-05
191,14,14,0,8,78.5714,0.00064488
192,8,8,0,16,12,1.68e-05
193,8,8,0,16,12,1.68e-05
194,60,51,9,10,86.2549,0.002854
195,42,42,0,84,12.0476,0.0001048
196,154,137,18,10,78.4745,0.0080932
197,165,137,38,8,76.3285,0.00807128
198,36,17,20,8,80.6471,0.0008352
199,28,15,16,8,81.2667,0.00067684
200,114,114,0,228,12.0614,0.00030224
201,123,123,0,246,12.065,0.00032448
202,14,14,0,28,12,3.152e-05
203,13,13,0,26,12,3.328e-05
204,297,229,92,8,80.6812,0.0136191
205,35,18,21,8,79.7222,0.00087148
206,67,44,40,8,77.3636,0.00243692
207,197,197,0,394,12.066,0.00052576
208,13,13,0,26,12,2.784e-05
209,41,41,0,82,12.0488,0.00010528
210,49,39,10,10,74.9744,0.00217008
211,49,28,28,8,75.4643,0.00147744
212,33,33,0,66,12.0606,8.256e-05
213,133,111,25,8,73.8919,0.00648764
214,26,26,0,52,12.0385,7.408e-05
215,103,103,0,206,12.0583,0.00025696
216,6,6,0,12,12,1.264e-05
217,27,26,1,8,72,0.00134004
218,18,16,2,8,82.1875,0.00073904
219,7,7,0,8,73,0.0002378
220,14,14,0,28,12,2.96e-05
221,9,9,0,18,12,1.952e-05
222,5,5,0,10,12,1.056e-05
223,142,124,21,8,76.4597,0.00729532
224,41,34,7,8,81.5294,0.00185616
225,84,84,0,168,12.0595,0.00020912
226,23,23,0,46,12.0435,5.472e-05
227,14,14,0,8,74.4286,0.00066064
228,8,8,0,16,12,1.68e-05
229,83,56,36,8,76.375,0.00319868
230,426,357,75,8,75.0476,0.0213859
231,52,52,0,104,12.0577,0.00013712
232,272,272,0,544,12.0588,0.00065456
233,34,31,3,8,76.129,0.0016598
234,35,25,10,8,81,0.00131536
235,53,32,39,8,79.0312,0.00174976
236,18,18,0,36,12,3.824e-05
237,19,19,0,38,12.0526,4.576e-05
238,31,31,0,62,12.0645,8.48e-05
239,35,30,5,8,83.2,0.00162096
240,20,20,0,40,12.05,4.784e-05
241,45,38,7,8,86.1579,0.0021084
242,27,27,0,54,12.037,6.368e-05
243,84,55,42,8,79.8545,0.0031436
244,48,48,0,96,12.0625,0.00012656
245,20,20,0,8,76.95,0.00097716
246,59,41,20,10,80.2195,0.00225336
247,11,11,0,22,12,2.304e-05
248,36,36,0,72,12.0556,9.136e-05
249,595,350,320,8,75.8714,0.0209667
250,58,38,25,10,77.5526,0.00202344
251,210,169,58,8,69.3669,0.00999564
252,328,328,0,656,12.0671,0.00089552
253,35,35,0,70,12.0571,9.632e-05
254,114,114,0,228,12.0526,0.0002568
255,179,138,55,10,76.4058,0.00809016
256,308,251,72,8,77.4183,0.0149777
257,124,124,0,248,12.0645,0.00032368
258,233,233,0,466,12.0644,0.00060896
259,86,74,12,8,74.7703,0.00426124
260,107,86,32,10,74.907,0.00497216
261,49,22,45,6,63.2273,0.00116856
262,21,12,9,8,83.6667,0.00052992
263,38,18,34,8,80.7778,0.00087264
264,57,57,0,114,12.0526,0.0001472
265,74,74,0,148,12.0541,0.00018384
266,15,15,0,30,12,3.2e-05
267,9,9,0,18,12,1.984e-05
268,14,14,0,28,12,3.088e-05
269,87,82,5,10,70.561,0.00473816
270,56,56,0,112,12.0536,0.00013296
271,294,245,70,8,76.9429,0.0146176
272,194,194,0,388,12.0567,0.00048112
273,14,14,0,8,75.6429,0.00062692
274,8,8,0,16,12,1.68e-05
275,93,86,7,10,78.9186,0.00492912
276,76,76,0,152,12.0526,0.00017456
277,103,65,63,10,80.9692,0.00375296
278,65,57,12,10,75.0175,0.00326896
279,56,56,0,112,12.0536,0.0001464
280,50,50,0,100,12.06,0.00012208
281,60,45,16,8,68.4,0.00251676
282,36,36,0,72,12.0556,9.104e-05
283,28,28,0,8,63.5357,0.00148708
284,15,15,0,30,12,3.136e-05
285,18,18,0,8,77.3333,0.00090704
286,92,83,10,10,80.4699,0.00474664
287,48,28,33,8,80.8929,0.00147956
288,10,10,0,20,12,2.096e-05
289,11,11,0,8,70.3636,0.00047808
290,69,69,0,138,12.0435,0.00015808
291,25,25,0,50,12.04,6.784e-05
292,7,7,0,14,12,1.472e-05
293,16,16,0,8,80.1875,0.00078028
294,9,9,0,18,12,1.888e-05
295,34,32,2,10,75.0938,0.0017168
296,70,44,34,8,79.6591,0.002451
297,21,21,0,42,12.0476,4.64e-05
298,41,41,0,82,12.0488,0.00010112
299,13,13,0,8,66.2308,0.000578
300,8,8,0,16,12,1.68e-05
301,13,11,2,8,81.3636,0.00045688
302,8,8,0,16,12,1.68e-05
303,62,45,22,10,78.4222,0.00254272
304,132,94,51,10,77.2553,0.00544744
305,13,8,9,8,71.5,0.00025516
306,74,38,54,8,63.2895,0.002067
307,42,42,0,84,12.0476,0.00011088
308,86,86,0,172,12.0581,0.00023056
309,6,6,0,12,12,1.264e-05
310,32,32,0,64,12.0625,7.824e-05
311,74,46,41,8,81.6304,0.00260396
312,219,163,66,8,72.5092,0.00966088
313,55,36,23,10,78.3611,0.00191896
314,19,11,8,8,77.7273,0.00048404
315,43,43,0,86,12.0465,0.000112
316,41,21,20,8,62.4286,0.00104136
317,135,135,0,270,12.0593,0.00034176
318,31,20,12,8,71.5,0.00102488
319,33,33,0,66,12.0606,8.992e-05
320,9,9,0,18,12,2.176e-05
321,98,76,33,8,81.9211,0.0043904
322,12,12,0,24,12,2.512e-05
323,12,12,0,24,12,2.544e-05
324,71,71,0,142,12.0563,0.000184
325,106,89,17,10,83.3258,0.00520568
326,67,67,0,134,12.0597,0.00016544
327,62,44,24,8,72,0.0024592
328,23,15,8,8,66.2,0.00070156
329,34,34,0,68,12.0588,8.752e-05
330,27,16,11,8,63.5,0.00075448
331,10,10,0,20,12,2.128e-05
332,11,11,0,22,12,2.4e-05
333,92,80,12,8,81.9125,0.00461316
334,58,58,0,116,12.0517,0.00013872
335,75,46,41,8,77.8696,0.00255088
336,42,42,0,84,12.0476,0.0001112
337,30,20,11,8,61.75,0.0009824
338,54,31,40,8,71.0323,0.00168548
339,87,58,47,8,70.5862,0.00331056
340,29,29,0,58,12.069,8.16e-05
341,49,49,0,98,12.0612,0.00012864
342,58,42,20,10,73.1667,0.00234432
343,37,37,0,74,12.0541,0.00010464
344,38,34,4,10,76,0.00185664
345,25,25,0,50,12.04,5.76e-05
346,313,266,62,8,69.6654,0.0158842
347,213,213,0,426,12.061,0.00052896
348,38,38,0,8,67.3158,0.00208896
349,20,20,0,40,12.05,4.176e-05
350,15,15,0,8,69.4,0.00069144
351,27,22,5,8,76.4091,0.00112752
352,9,9,0,18,12,1.888e-05
353,13,13,0,26,12,2.752e-05
354,48,39,9,8,72.8974,0.00212552
355,28,28,0,56,12.0357,7.184e-05
356,24,24,0,8,46.2917,0.00126268
357,24,24,0,8,67.125,0.00122428
358,13,13,0,26,12,2.72e-05
359,13,13,0,26,12,2.72e-05
360,9,9,0,8,42.7778,0.00036256
361,77,77,0,8,72.3117,0.0044278
362,6,6,0,12,12,1.264e-05
363,40,40,0,80,12.05,8.336e-05
364,34,31,3,8,74.0968,0.00165916
365,19,19,0,38,12.0526,4.064e-05
366,52,52,0,8,60.7115,0.00292076
367,27,27,0,54,12.037,5.632e-05
368,24,12,13,8,73.5,0.00054928
369,88,55,37,8,62.9091,0.00311796
370,11,11,0,22,12,2.464e-05
371,32,32,0,64,12.0312,6.704e-05
372,33,17,27,8,74.1765,0.00083928
373,11,8,3,8,65,0.00028536
374,22,22,0,8,70.1818,0.00113756
375,7,7,0,14,12,1.536e-05
376,12,12,0,24,12,2.512e-05
377,33,31,2,10,80.3226,0.00158976
378,34,24,12,8,72.8333,0.00124308
379,253,229,25,8,69.3537,0.0136382
380,20,20,0,40,12.05,4.56e-05
381,18,18,0,36,12.0556,4.304e-05
382,34,30,4,10,78.4667,0.00162216
383,162,162,0,324,12.0556,0.00038128
384,21,21,0,42,12.0476,4.608e-05
385,15,15,0,30,12,3.36e-05
386,50,40,10,8,82.625,0.00218796
387,109,97,12,10,80.9897,0.00560824
388,31,31,0,62,12.0645,7.904e-05
389,76,76,0,152,12.0526,0.00018416
390,101,82,19,8,73.2439,0.0047744
391,74,74,0,148,12.0541,0.00019376
392,34,22,13,8,79.5455,0.00113768
393,20,12,8,8,80.1667,0.00050456
394,64,47,17,8,67.0638,0.00262656
395,18,18,0,36,12.0556,4.144e-05
396,10,10,0,20,12,2.352e-05
397,36,36,0,72,12.0556,8.88e-05
398,28,28,0,8,56.7857,0.0014726
399,15,15,0,30,12,3.136e-05
400,54,47,7,10,72.3404,0.00258792
401,37,23,14,8,82.5217,0.0011826
402,35,35,0,70,12.0571,8.736e-05
403,18,18,0,36,12.0556,4.048e-05
404,8,8,0,8,47.125,0.00026456
405,5,5,0,10,12,1.056e-05
406,59,59,0,8,50.1525,0.00336908
407,31,31,0,62,12.0323,6.464e-05
408,150,148,2,8,69.2432,0.008768
409,19,19,0,8,53.4737,0.00096492
410,79,79,0,158,12.0506,0.000168
411,11,11,0,22,12,2.304e-05
412,78,60,18,8,73.1,0.00341248
413,7,7,0,8,82.2857,0.00022988
414,48,48,0,96,12.0625,0.00012752
415,5,5,0,10,12,1.056e-05
416,29,29,0,8,65.5172,0.00155164
417,165,145,29,10,76.8759,0.00851928
418,16,16,0,32,12,3.344e-05
419,101,101,0,202,12.0594,0.00025184
420,83,61,26,10,80.1639,0.00347504
421,63,41,30,10,80.6098,0.00219384
422,52,52,0,104,12.0577,0.00013776
423,121,76,51,8,77.4342,0.00440272
424,38,20,31,8,78.35,0.00102204
425,37,37,0,74,12.0541,0.0001024
426,259,152,130,10,76.9474,0.00895808
427,69,69,0,138,12.058,0.00017344
428,18,18,0,36,12.0556,4.336e-05
429,137,137,0,274,12.0657,0.0003648
430,80,57,31,8,77.9474,0.00323916
431,69,47,30,10,78.766,0.00256096
432,40,40,0,80,12.05,0.00010064
433,221,174,60,8,71.7931,0.0103444
434,64,58,6,10,76.8103,0.00322848
435,44,44,0,88,12.0682,0.00012464
436,135,135,0,270,12.0593,0.00034528
437,49,49,0,98,12.0408,0.00011072
438,75,67,11,8,73.6418,0.00384756
439,64,44,34,6,75.25,0.00252884
440,54,54,0,108,12.0556,0.00013104
441,44,44,0,88,12.0455,0.00010832
442,12,12,0,24,12,2.576e-05
443,44,36,14,8,76.1111,0.00198844
444,23,23,0,46,12.0435,5.216e-05
445,116,96,23,8,74.0208,0.00561344
446,86,61,43,6,57.2295,0.00353052
447,76,76,0,152,12.0526,0.0001992
448,35,35,0,70,12.0286,7.376e-05
449,57,50,7,10,79.7,0.0027792
450,56,36,21,10,79.5833,0.0019884
451,33,19,14,8,79.3158,0.00094504
452,70,49,28,10,73.3265,0.0027412
453,17,10,13,8,78.8,0.0003814
454,39,39,0,78,12.0513,9.6e-05
455,16,16,0,32,12,3.728e-05
456,176,146,33,10,75.3082,0.00861048
457,46,46,0,92,12.0652,0.00012272
458,8,8,0,16,12,1.776e-05
459,131,131,0,262,12.0611,0.0003392
460,211,164,55,8,71.189,0.00972844
461,24,15,9,8,81.8667,0.0006916
462,260,195,70,8,68.2462,0.0115798
463,51,27,24,8,68.8889,0.00142524
464,134,134,0,268,12.0597,0.00034192
465,11,11,0,22,12,2.464e-05
466,151,151,0,302,12.0596,0.0003728
467,85,49,37,8,75.0204,0.0027778
468,73,59,14,8,69.7458,0.00338696
469,25,25,0,50,12.04,6.944e-05
470,46,46,0,92,12.0652,0.00012048
471,47,47,0,94,12.0426,0.00011584
472,114,100,15,10,74.45,0.00583584
473,88,88,0,176,12.0682,0.00025392
474,81,61,23,8,73.6066,0.00347892
475,122,103,33,8,77.7767,0.00603984
476,76,47,46,8,67.4468,0.0026176
477,56,26,41,8,65.6154,0.00137056
478,50,50,0,100,12.06,0.00013232
479,80,80,0,160,12.05,0.00018544
480,42,42,0,84,12.0476,0.000108
481,23,23,0,46,12.0435,6.144e-05
482,60,43,34,8,66.1163,0.00238656
483,34,34,0,68,12.0588,8.368e-05
484,7,7,0,8,55.2857,0.0002018
485,5,5,0,10,12,1.056e-05
486,36,23,13,8,83.4783,0.00121224
487,95,61,52,10,78.4262,0.00347768
488,15,15,0,30,12,3.296e-05
489,52,52,0,104,12.0577,0.00013552
490,145,114,52,8,79.9649,0.00668048
491,57,33,39,8,79.2121,0.00177204
492,85,85,0,170,12.0588,0.00021536
493,29,29,0,58,12.0345,7.168e-05
494,25,25,0,8,80.96,0.00128164
495,27,16,11,8,71.0625,0.00078984
496,14,14,0,28,12,2.928e-05
497,11,11,0,22,12,2.4e-05
498,12,12,0,8,59.9167,0.00050368
499,95,59,54,10,77.8136,0.0032932
500,7,7,0,14,12,1.472e-05
501,54,54,0,108,12.0556,0.00013872
502,22,22,0,8,61.2727,0.00113312
503,12,12,0,24,12,2.512e-05
504,12,12,0,8,79.25,0.00054668
505,7,7,0,14,12,1.472e-05
506,28,27,1,8,72.8889,0.00140628
507,15,15,0,30,12,3.2e-05
508,30,27,3,8,83,0.00143132
509,17,17,0,34,12,3.744e-05
510,1092,807,412,8,75.1029,0.0485959
511,287,220,91,8,75.05,0.0131269
512,688,688,0,1376,12.064,0.00177808
513,170,130,60,8,72.0615,0.00764916
514,185,185,0,370,12.0595,0.00048128
515,94,94,0,188,12.0638,0.00023984
516,34,34,0,68,12.0588,9.456e-05
517,288,246,52,8,74.8049,0.0146855
518,204,204,0,408,12.0637,0.00054544
519,58,37,33,8,78.6757,0.00201888
520,39,23,22,8,46.6087,0.00117476
521,32,32,0,64,12.0625,8.016e-05
522,15,15,0,30,12,3.232e-05
523,381,310,88,8,74.6613,0.0185218
524,222,222,0,444,12.0631,0.00057168
525,97,81,17,8,82.5802,0.00471292
526,72,72,0,144,12.0556,0.00018928
527,31,16,17,8,79.5625,0.00073852
528,12,12,0,24,12,2.608e-05
529,86,63,29,8,57.3492,0.0035956
530,27,15,18,8,78.1333,0.00068896
531,24,14,18,8,74,0.00064956
532,107,67,41,10,72.3433,0.00379888
533,38,21,17,8,66.8571,0.00107352
534,61,61,0,122,12.0492,0.00014944
535,55,37,22,8,71.027,0.00203044
536,11,11,0,22,12,2.4e-05
537,11,11,0,22,12,2.4e-05
538,62,62,0,124,12.0484,0.00015728
539,14,14,0,28,12,3.056e-05
540,35,35,0,70,12.0571,9.504e-05
541,85,77,8,10,70.961,0.00441296
542,62,62,0,124,12.0484,0.00015056
543,69,55,14,8,72.1455,0.00313624
544,18,16,2,8,79.8125,0.0007618
545,43,43,0,86,12.0465,0.00011424
546,136,104,36,8,59.9327,0.00607336
547,10,10,0,20,12,2.096e-05
548,50,28,32,8,63.25,0.00147692
549,81,81,0,162,12.0494,0.00019968
550,26,26,0,52,12.0385,6.352e-05
551,36,36,0,8,31.3889,0.00199388
552,19,19,0,38,12.0526,3.968e-05
553,71,62,9,10,67.1129,0.0035452
554,14,14,0,8,59.6429,0.00063784
555,48,47,1,10,75.5957,0.00261096
556,50,50,0,100,12.06,0.00012976
557,8,8,0,16,12,1.68e-05
558,36,36,0,72,12.0278,7.952e-05
559,6,6,0,8,72.6667,0.0001732
560,4,4,0,8,12,8.48e-06
561,76,57,19,10,71.5965,0.00325576
562,45,45,0,90,12.0444,0.00011584
563,28,20,8,8,61.65,0.0010126
564,15,15,0,30,12,3.552e-05
565,68,61,7,8,66.8033,0.00349604
566,23,12,20,6,75.5833,0.00056956
567,48,48,0,96,12.0417,0.000116
568,8,8,0,16,12,1.68e-05
569,25,25,0,8,67.92,0.00130388
570,14,14,0,28,12,2.928e-05
571,26,26,0,8,39.6154,0.00138008
572,37,37,0,8,60.9189,0.0020052
573,33,33,0,8,71.4545,0.00181392
574,14,14,0,28,12,2.928e-05
575,20,20,0,40,12.05,4.176e-05
576,18,18,0,36,12,3.76e-05
577,264,220,51,10,74.9727,0.0130528
578,72,60,19,8,78.4833,0.00341508
579,189,189,0,378,12.0635,0.00050048
580,45,45,0,90,12.0444,0.00011328
581,86,65,29,10,76.3692,0.00365984
582,62,62,0,124,12.0645,0.000172
583,44,33,11,8,78.6061,0.00181524
584,10,10,0,8,68.7,0.00039372
585,45,36,9,8,78.6944,0.00198188
586,6,6,0,12,12,1.264e-05
587,30,20,11,8,77.9,0.00102984
588,86,64,35,8,80.1094,0.00368752
589,23,23,0,46,12.0435,5.12e-05
590,15,15,0,30,12,3.36e-05
591,53,53,0,106,12.0566,0.00012768
592,42,29,14,8,74.3103,0.00157712
593,29,22,7,8,80.2727,0.00110408
594,23,23,0,46,12.0435,5.792e-05
595,15,15,0,30,12,3.36e-05
596,56,45,19,10,72.3333,0.00250912
597,100,93,9,8,85.4839,0.0054444
598,32,32,0,64,12.0312,7.632e-05
599,174,136,50,8,77.9926,0.0080066
600,79,79,0,158,12.0506,0.00018784
601,104,104,0,208,12.0577,0.0002632
602,257,163,115,8,75.1718,0.00967244
603,155,155,0,310,12.0645,0.00042496
604,72,54,21,8,72.3333,0.0030792
605,75,57,19,10,76.1053,0.00318064
606,31,16,15,8,76.5,0.00078664
607,42,42,0,84,12.0476,0.0001112
608,52,52,0,104,12.0577,0.00014
609,12,12,0,24,12,2.64e-05
610,39,38,1,8,57.1053,0.00210144
611,41,35,10,8,72.1714,0.00189844
612,66,50,16,8,75.96,0.00284724
613,24,24,0,48,12.0417,5.52e-05
614,43,43,0,86,12.0465,0.00011328
615,128,99,29,8,64.5859,0.00576256
616,64,39,25,8,74.8205,0.00215476
617,95,95,0,190,12.0632,0.00026848
618,39,22,17,8,71.9545,0.00111864
619,33,33,0,66,12.0606,8.768e-05
620,111,72,45,10,74.7639,0.00417704
621,51,25,29,8,69.2,0.00133184
622,58,32,28,8,68.3125,0.00171424
623,20,20,0,40,12.05,4.88e-05
624,66,66,0,132,12.0606,0.00017488
625,22,22,0,44,12.0455,5.36e-05
626,23,23,0,46,12.0435,5.408e-05
627,35,35,0,8,69.9429,0.00192448
628,19,19,0,38,12.0526,3.968e-05
629,92,64,39,10,81.375,0.00368752
630,53,53,0,106,12.0566,0.00014496
631,63,53,10,10,77.0755,0.00298416
632,180,126,87,8,62.1587,0.00740908
633,46,46,0,92,12.0435,0.0001176
634,111,111,0,222,12.0541,0.00026848
635,78,57,24,8,78.3509,0.00322444
636,62,44,23,10,79.4318,0.00239336
637,50,50,0,100,12.06,0.00013296
638,38,38,0,76,12.0526,0.00010352
639,14,9,5,8,78.6667,0.00033664
640,6,6,0,12,12,1.264e-05
641,62,43,28,8,79.3953,0.002368
642,8,8,0,8,74.375,0.00030484
643,34,34,0,68,12.0588,9.104e-05
644,30,16,19,8,80,0.00075856
645,5,5,0,10,12,1.056e-05
646,15,9,6,8,74.2222,0.00036696
647,12,12,0,24,12,2.672e-05
648,8,8,0,16,12,1.712e-05
649,30,28,2,8,64.3214,0.00150388
650,72,55,19,10,80.3273,0.003132
651,17,17,0,34,12,3.616e-05
652,47,47,0,94,12.0638,0.00012384
653,27,27,0,54,12.037,6.72e-05
654,17,17,0,8,82.8235,0.00080212
655,42,24,25,8,50.0833,0.00126108
656,10,10,0,20,12,2.096e-05
657,22,22,0,44,12.0455,5.296e-05
658,26,26,0,8,57.1923,0.00138416
659,11,11,0,8,67.7273,0.00043728
660,14,14,0,28,12,2.928e-05
661,7,7,0,14,12,1.472e-05
662,53,41,12,10,74.8293,0.00220304
663,28,15,17,8,73.2667,0.00071468
664,71,44,45,4,72.8864,0.00254404
665,29,29,0,58,12.0345,6.464e-05
666,47,34,21,8,82.9706,0.00186108
667,12,12,0,24,12,2.64e-05
668,35,35,0,70,12.0571,8.928e-05
669,37,21,20,8,81.7619,0.00109044
670,28,28,0,56,12.0357,7.472e-05
671,17,17,0,34,12.0588,4.288e-05
672,24,13,16,8,73.7692,0.00060836
673,10,10,0,20,12,2.256e-05
