flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3032,165,150,16,8,72.5867,0.00888896
3033,75,75,0,150,12.0533,0.00016832
3034,21,21,0,42,12.0476,5.12e-05
3035,40,31,9,8,77.7742,0.00168128
3036,83,83,0,166,12.0602,0.00021536
3037,93,93,0,186,12.0538,0.00020992
3038,27,27,0,54,12.037,6.272e-05
3039,46,39,7,8,75.641,0.00212552
3040,22,14,8,8,80.4286,0.00064932
3041,17,11,6,8,78.5455,0.000437
3042,27,27,0,54,12.037,6.208e-05
3043,12,12,0,24,12,2.896e-05
3044,47,42,5,10,77.1429,0.00235704
3045,41,33,8,8,80,0.0017738
3046,9,9,0,18,12,2.08e-05
3047,30,30,0,60,12.0333,6.896e-05
3048,23,23,0,46,12.0435,5.568e-05
3049,127,117,10,8,77.7436,0.0068626
3050,82,82,0,164,12.0488,0.00018416
3051,62,58,4,8,80.6034,0.0032996
3052,32,32,0,64,12.0312,6.768e-05
3053,134,105,41,6,79.2857,0.00617496
3054,77,77,0,154,12.0519,0.0002016
3055,340,319,21,8,69.3762,0.0190728
3056,204,204,0,408,12.0539,0.00046704
3057,13,13,0,8,75.1538,0.00059956
3058,8,8,0,16,12,1.68e-05
3059,62,52,15,8,77.7308,0.0029256
3060,23,20,3,8,81.05,0.00101604
3061,38,38,0,76,12.0526,9.552e-05
3062,110,99,11,8,62.5657,0.00576024
3063,189,177,19,8,62.2429,0.0104934
3064,12,12,0,24,12,2.64e-05
3065,63,63,0,126,12.0476,0.00014048
3066,103,103,0,206,12.0485,0.000224
3067,49,39,10,8,79.3333,0.00215428
3068,31,31,0,62,12.0645,8.192e-05
3069,30,30,0,8,83.6,0.00160168
3070,16,16,0,32,12,3.344e-05
3071,27,24,3,8,72.4167,0.001265
3072,52,45,7,10,72.4889,0.00250824
3073,13,13,0,8,82.7692,0.0006002
3074,15,15,0,30,12,3.392e-05
3075,27,21,6,8,74.1429,0.00108812
3076,38,38,0,76,12.0526,9.712e-05
3077,8,8,0,16,12,1.68e-05
3078,17,17,0,34,12,3.968e-05
3079,57,57,0,8,74.8421,0.00324996
3080,30,30,0,60,12.0333,6.256e-05
3081,36,36,0,8,80.8056,0.001984
3082,19,19,0,38,12.0526,3.968e-05
3083,116,109,7,8,64.7798,0.00641352
3084,27,27,0,8,55.5926,0.00144852
3085,71,71,0,142,12.0423,0.00015712
3086,15,15,0,30,12,3.136e-05
3087,74,60,15,10,70.4667,0.003346
3088,43,43,0,86,12.0465,0.00010688
3089,47,37,10,8,71.1081,0.0020356
3090,20,20,0,8,82,0.00103384
3091,28,28,0,56,12.0357,7.312e-05
3092,11,11,0,22,12,2.304e-05
3093,111,95,17,8,65.7684,0.00556204
3094,59,59,0,118,12.0508,0.00014048
3095,55,47,8,8,71.4255,0.00262984
3096,24,19,5,8,71.8421,0.00095824
3097,161,144,26,8,72.6667,0.00851964
3098,34,34,0,68,12.0294,7.664e-05
3099,15,15,0,30,12,3.456e-05
3100,89,89,0,178,12.0562,0.00020064
3101,120,108,12,8,72.2037,0.0063372
3102,75,75,0,150,12.0533,0.00018464
3103,34,24,11,8,64.0833,0.00125344
3104,21,21,0,42,12.0476,4.96e-05
3105,171,144,32,10,77.9722,0.0085004
3106,126,126,0,252,12.0635,0.0003624
3107,88,63,25,8,79.2222,0.00361952
3108,125,111,14,8,79.7568,0.00648564
3109,37,24,18,8,70.9167,0.0012308
3110,56,56,0,112,12.0536,0.00015056
3111,82,82,0,164,12.061,0.00020016
3112,38,31,12,8,80.1613,0.0016918
3113,130,120,13,8,70.9083,0.00704244
3114,20,20,0,40,12.05,4.56e-05
3115,23,23,0,46,12.0435,5.472e-05
3116,80,80,0,160,12.05,0.00018576
3117,65,58,7,10,82.7069,0.0032388
3118,47,47,0,94,12.0426,0.0001088
3119,12,11,1,8,84.9091,0.00047932
3120,38,29,9,8,58.4138,0.00153892
3121,34,24,17,8,80.875,0.00125284
3122,7,7,0,14,12,1.472e-05
3123,22,22,0,44,12.0455,5.104e-05
3124,20,20,0,40,12.05,4.752e-05
3125,12,12,0,8,74.75,0.00053852
3126,7,7,0,14,12,1.472e-05
3127,74,61,13,8,82.1803,0.00346796
3128,53,44,9,10,84.1591,0.0024368
3129,17,11,6,8,75.6364,0.00046992
3130,54,47,7,8,80.2979,0.00265788
3131,52,52,0,104,12.0577,0.0001352
3132,35,35,0,70,12.0571,9.216e-05
3133,8,8,0,16,12,1.744e-05
3134,33,33,0,66,12.0606,8.192e-05
3135,32,28,4,10,82.7857,0.00142872
3136,23,23,0,46,12.0435,5.248e-05
3137,10,10,0,8,75.7,0.00039176
3138,6,6,0,12,12,1.264e-05
3139,34,34,0,8,43.3529,0.00188052
3140,18,18,0,36,12,3.76e-05
3141,48,48,0,8,55.5,0.00271888
3142,25,25,0,50,12.04,5.216e-05
3143,125,101,24,10,70.7426,0.00589592
3144,78,78,0,156,12.0641,0.00020784
3145,46,41,5,8,78.0732,0.00230036
3146,9,9,0,8,79.7778,0.00031584
3147,23,23,0,46,12.0435,4.832e-05
3148,60,52,8,8,63.75,0.00294532
3149,6,6,0,12,12,1.264e-05
3150,34,34,0,68,12.0294,7.664e-05
3151,16,16,0,8,56.75,0.00076652
3152,45,45,0,8,66.5333,0.00252632
3153,9,9,0,18,12,1.888e-05
3154,96,76,30,10,70.1447,0.00436424
3155,24,24,0,48,12.0417,5.008e-05
3156,60,60,0,120,12.05,0.00015792
3157,123,109,14,8,75.1927,0.0063648
3158,72,72,0,144,12.0556,0.00016624
3159,25,25,0,8,55.64,0.0012922
3160,14,14,0,28,12,2.928e-05
3161,28,28,0,8,62.8929,0.0014656
3162,314,254,65,10,80.7677,0.0151494
3163,15,15,0,30,12,3.136e-05
3164,225,225,0,450,12.0667,0.00064512
3165,29,25,4,8,86.32,0.00131064
3166,16,16,0,32,12,3.664e-05
3167,44,34,12,8,82.6471,0.00183944
3168,51,39,15,8,82.9744,0.00212608
3169,220,200,22,8,72.225,0.0118904
3170,29,29,0,58,12.0345,7.104e-05
3171,30,30,0,60,12.0667,7.408e-05
3172,140,140,0,280,12.0571,0.0003272
3173,52,44,8,10,80.7273,0.00238848
3174,42,30,17,8,79.1,0.00163352
3175,27,16,14,8,77.75,0.00078236
3176,42,29,17,8,78.6207,0.0015642
3177,41,41,0,82,12.0488,0.00010048
3178,27,27,0,54,12.037,6.368e-05
3179,13,13,0,26,12,3.136e-05
