flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
303,69,69,0,138,12.058,0.00017472
304,144,114,37,8,76.7632,0.00671208
305,19,14,5,8,74.2143,0.00062996
306,106,106,0,212,12.0566,0.00026928
307,10,10,0,8,83.7,0.00037612
308,95,71,31,8,76.7887,0.0041144
309,10,10,0,20,12,2.16e-05
310,6,6,0,12,12,1.264e-05
311,67,67,0,134,12.0597,0.0001648
312,108,80,32,8,75.4625,0.00465364
313,86,55,31,10,78.4182,0.0030412
314,73,73,0,146,12.0548,0.00019328
315,21,14,7,8,72.1429,0.00064024
316,42,42,0,84,12.0476,9.968e-05
317,17,17,0,8,67.4706,0.00084048
318,11,11,0,22,12,2.464e-05
319,10,10,0,20,12,2.096e-05
320,72,60,12,10,77.4667,0.00343576
321,76,52,33,8,77.8654,0.00294168
322,51,51,0,102,12.0588,0.00013312
323,41,41,0,82,12.0488,0.0001072
324,42,31,13,8,73.8065,0.00166048
325,25,25,0,50,12.04,6.304e-05
326,15,15,0,8,57.4667,0.00069216
327,9,9,0,18,12,1.888e-05
328,24,24,0,48,12.0417,5.008e-05
329,11,11,0,8,82.8182,0.00048544
330,34,16,21,8,76.9375,0.00076448
331,7,7,0,14,12,1.472e-05
332,15,15,0,30,12,3.36e-05
333,13,13,0,8,63.7692,0.00057504
334,15,15,0,8,70.8667,0.000705
335,8,8,0,16,12,1.68e-05
336,9,9,0,18,12,1.888e-05
337,125,110,16,10,81.5182,0.00646296
338,85,85,0,170,12.0588,0.00021472
339,205,173,45,8,81.9075,0.0102671
340,20,19,1,8,78.3158,0.0009424
341,145,145,0,290,12.0552,0.00035552
342,51,35,18,8,83,0.00193028
343,11,11,0,22,12,2.304e-05
344,250,216,37,8,79.1204,0.0128311
345,28,28,0,56,12.0357,7.376e-05
346,167,167,0,334,12.0599,0.0004176
347,587,516,72,8,77.4225,0.0309852
348,145,108,40,8,81.3704,0.00633084
349,405,405,0,810,12.0593,0.00098752
350,95,95,0,190,12.0632,0.00026336
351,72,50,25,8,73.98,0.0028454
352,354,302,68,8,74.2152,0.0180546
353,39,39,0,78,12.0513,0.00010528
354,212,212,0,424,12.0566,0.0005048
355,179,147,43,8,76.4422,0.0086676
356,134,134,0,268,12.0672,0.00036944
357,57,39,23,10,76.4872,0.0021288
358,36,36,0,72,12.0556,9.584e-05
359,79,61,19,10,78.541,0.00345448
360,40,23,20,8,64.0435,0.00117508
361,30,17,19,8,69.2941,0.00084396
362,117,90,43,8,69.1778,0.0052162
363,53,53,0,106,12.0566,0.0001504
364,19,19,0,38,12.0526,4.384e-05
365,10,10,0,20,12,2.096e-05
366,74,74,0,148,12.0541,0.00018224
367,50,42,8,10,76.5952,0.00234088
368,35,35,0,70,12.0571,8.416e-05
369,48,40,9,10,73.4,0.002216
370,87,73,17,8,77.7123,0.00423376
371,66,45,21,8,77.1778,0.00250316
372,460,415,76,8,68.2434,0.0249181
373,29,29,0,58,12.0345,7.008e-05
374,51,51,0,102,12.0588,0.00012064
375,38,38,0,76,12.0526,9.264e-05
376,250,250,0,500,12.052,0.00055888
377,16,16,0,8,75.5625,0.00079032
378,9,9,0,18,12,1.888e-05
379,12,12,0,8,74.1667,0.0005048
380,7,7,0,14,12,1.472e-05
381,9,9,0,8,60.1111,0.00032008
382,6,6,0,12,12,1.264e-05
383,87,69,21,8,74.5652,0.00397652
384,104,90,14,8,75.4111,0.00525496
385,56,56,0,112,12.0536,0.00014576
386,68,68,0,136,12.0588,0.0001656
387,92,73,19,8,74.0822,0.0041902
388,77,61,19,8,74.0656,0.00345928
389,59,38,38,8,68.0789,0.00208392
390,55,55,0,110,12.0545,0.00014208
391,26,15,20,8,79.9333,0.00071328
392,45,45,0,90,12.0444,0.00011616
393,23,13,10,8,59.1538,0.00055716
394,31,31,0,62,12.0323,7.52e-05
395,11,11,0,22,12,2.464e-05
396,11,11,0,22,12,2.528e-05
397,14,14,0,8,62.8571,0.00063508
398,8,8,0,16,12,1.68e-05
399,96,94,2,8,83.5745,0.00546484
400,61,61,0,122,12.0492,0.00013632
401,76,66,10,8,86.1667,0.00375868
402,53,53,0,106,12.0566,0.0001312
403,240,213,29,8,70.6103,0.0126742
404,171,171,0,342,12.0585,0.0004416
405,47,40,7,10,81,0.00213304
406,27,27,0,54,12.037,6.208e-05
407,33,25,8,8,76.64,0.00128192
408,6,6,0,8,78.5,0.0001366
409,18,18,0,36,12.0556,4.24e-05
410,4,4,0,8,12,8.48e-06
411,9,9,0,8,68.6667,0.00032824
412,48,34,16,10,79.0882,0.00186856
413,31,18,22,8,81.9444,0.00087952
414,273,241,49,8,59.4357,0.0143635
415,6,6,0,12,12,1.264e-05
416,27,27,0,54,12.037,6.688e-05
417,13,13,0,26,12,2.848e-05
418,8,7,1,8,53.4286,0.00019724
419,154,154,0,308,12.0519,0.00034512
420,17,17,0,8,75.7059,0.00079968
421,31,22,9,8,84.4091,0.00110004
422,10,7,3,8,76.4286,0.00021524
423,12,8,6,8,75.75,0.00028392
424,42,23,35,8,80.2174,0.0011612
425,10,10,0,20,12,2.096e-05
426,15,15,0,30,12,3.296e-05
427,5,5,0,10,12,1.088e-05
428,6,6,0,12,12,1.264e-05
429,19,19,0,38,12.0526,4.352e-05
430,24,24,0,8,58,0.00124156
431,11,11,0,8,69.3636,0.00046608
432,13,13,0,26,12,2.72e-05
433,7,7,0,14,12,1.472e-05
434,73,60,13,10,78.05,0.00340904
435,67,55,13,8,76.9818,0.003095
436,49,49,0,98,12.0612,0.00012864
437,40,40,0,80,12.05,9.552e-05
438,9,9,0,8,73.7778,0.00034348
439,6,6,0,12,12,1.264e-05
440,38,32,6,8,64.8438,0.00174316
441,57,50,7,10,66.1,0.00280344
442,20,20,0,40,12.05,4.432e-05
443,42,42,0,84,12.0476,0.0001016
444,26,26,0,8,64.6923,0.00138588
445,14,14,0,28,12,2.928e-05
446,12,12,0,8,74.3333,0.00053308
447,43,28,20,8,80.2143,0.00147376
448,7,7,0,14,12,1.472e-05
449,23,23,0,46,12.0435,5.92e-05
450,125,113,12,10,63.1416,0.0066216
451,106,106,0,212,12.0566,0.00026608
452,26,24,2,8,77.9583,0.00125912
453,44,27,25,8,59.7037,0.001415
454,132,109,42,8,45.1651,0.00636276
455,13,13,0,26,12,2.784e-05
456,25,25,0,50,12.04,6.752e-05
457,76,76,0,152,12.0526,0.00017616
458,41,40,1,8,76.075,0.00222916
459,9,9,0,8,53.7778,0.000315
460,6,6,0,12,12,1.264e-05
461,8,8,0,8,48,0.00026084
462,5,5,0,10,12,1.056e-05
463,10,10,0,8,48.9,0.00039924
464,6,6,0,12,12,1.264e-05
465,40,38,2,8,69.7895,0.00212216
466,47,36,11,8,59.1944,0.00197972
467,22,22,0,44,12.0455,4.848e-05
468,24,24,0,48,12.0417,5.392e-05
469,79,79,0,8,66.3671,0.00456916
470,7,7,0,8,57.7143,0.0001908
471,41,41,0,82,12.0488,8.544e-05
472,5,5,0,10,12,1.056e-05
473,9,9,0,8,36.8889,0.00031316
474,6,6,0,12,12,1.264e-05
475,23,23,0,8,48.6087,0.00116516
476,13,13,0,26,12,2.72e-05
477,5,5,0,10,12,1.056e-05
478,63,60,4,10,76.3833,0.00341464
479,45,45,0,90,12.0444,0.00010464
480,76,57,19,8,80.6667,0.00321688
481,24,13,11,8,73.0769,0.0005742
482,47,47,0,94,12.0638,0.00012608
483,19,18,1,8,83.5,0.00088248
484,10,10,0,20,12,2.224e-05
485,11,11,0,22,12,2.304e-05
486,103,84,20,8,79.619,0.00484864
487,59,59,0,118,12.0508,0.00015072
488,147,124,39,8,70.2581,0.00730204
489,96,96,0,192,12.0625,0.0002488
490,44,37,7,8,78.6757,0.0020562
491,25,25,0,50,12.04,6.048e-05
492,167,127,45,10,79.7087,0.00742832
493,34,30,4,8,76.3667,0.0015954
494,126,103,34,8,62.0485,0.00603792
495,106,106,0,212,12.066,0.0002904
496,20,20,0,40,12.05,4.496e-05
497,70,70,0,140,12.0571,0.00016784
498,350,322,29,8,68.4876,0.01929
499,213,213,0,426,12.0563,0.00051616
500,86,71,15,10,80.8873,0.00402656
501,63,63,0,126,12.0635,0.00016288
502,21,21,0,42,12.0476,4.384e-05
503,11,11,0,8,72.5455,0.00048624
504,23,20,3,8,76.5,0.0010306
505,68,58,10,8,58.3448,0.00329972
506,7,7,0,14,12,1.472e-05
507,12,12,0,24,12,2.544e-05
508,45,45,0,90,12.0444,0.00010976
509,15,15,0,8,51.2,0.00069232
510,9,9,0,18,12,1.888e-05
511,23,23,0,8,42.1304,0.00118456
512,13,13,0,26,12,2.72e-05
513,24,24,0,8,53.5,0.0012426
514,21,21,0,8,52,0.00104948
515,13,13,0,26,12,2.72e-05
516,36,36,0,8,74.0833,0.00194504
517,12,12,0,24,12,2.512e-05
518,19,19,0,38,12.0526,3.968e-05
519,121,113,8,8,66.6726,0.00662936
520,28,28,0,8,69.6429,0.00150988
521,88,88,0,176,12.0568,0.00021744
522,15,15,0,30,12,3.136e-05
523,14,14,0,8,57.7857,0.00065788
524,8,8,0,16,12,1.68e-05
525,12,12,0,8,29.3333,0.00050564
526,18,18,0,8,42.8333,0.00089376
527,35,35,0,8,50.6857,0.00192644
528,7,7,0,14,12,1.472e-05
529,10,10,0,20,12,2.096e-05
530,19,19,0,38,12.0526,3.968e-05
531,15,15,0,8,26.4,0.0006752
532,9,9,0,18,12,1.888e-05
533,231,214,21,10,69.743,0.012695
534,11,11,0,8,44.6364,0.00048076
535,158,158,0,316,12.057,0.00038832
536,7,7,0,14,12,1.472e-05
537,112,84,38,8,78.6667,0.00486836
538,53,36,19,8,79.3611,0.00195752
539,70,70,0,140,12.0571,0.00019408
540,56,37,35,8,80.7838,0.00202152
541,33,33,0,66,12.0606,8.352e-05
542,91,77,15,10,80.8182,0.00439896
543,79,65,27,8,76.9231,0.00373808
544,33,33,0,66,12.0606,8.32e-05
545,40,20,28,8,51,0.001018
546,73,73,0,146,12.0548,0.00018784
547,46,46,0,92,12.0435,0.00011376
548,222,204,18,8,79.1225,0.0121445
549,227,204,32,8,78.5294,0.0121462
550,152,152,0,304,12.0592,0.00036112
551,152,152,0,304,12.0526,0.00035472
552,77,61,17,10,83.2787,0.00341168
553,53,32,30,8,79.7188,0.00172136
554,53,53,0,106,12.0566,0.00014272
555,30,30,0,60,12.0667,8.016e-05
556,292,261,42,10,75.2567,0.0155657
557,79,61,20,10,79.3607,0.00345552
558,183,183,0,366,12.0546,0.00043872
559,57,57,0,114,12.0526,0.00014816
560,19,18,1,8,40.1111,0.0008616
561,405,362,44,8,71.6381,0.0216681
562,255,255,0,510,12.0588,0.00062592
563,55,47,8,10,76.1064,0.00262824
564,36,36,0,72,12.0556,9.264e-05
565,53,43,10,8,78,0.00238792
566,137,118,21,10,77.6864,0.00695904
567,29,29,0,58,12.0345,7.04e-05
568,83,83,0,166,12.0482,0.0001904
569,28,24,4,8,81.5417,0.0012202
570,14,14,0,28,12,3.056e-05
571,20,20,0,8,74.95,0.0009948
572,11,11,0,22,12,2.304e-05
573,16,16,0,8,73.4375,0.00075848
574,9,9,0,18,12,1.888e-05
575,58,43,15,8,76.3953,0.00240012
576,45,27,34,8,76.5556,0.00143716
577,157,117,57,8,69.1282,0.00684572
578,34,34,0,68,12.0588,8.72e-05
579,25,25,0,50,12.04,6.88e-05
580,104,104,0,208,12.0577,0.00026704
581,21,19,2,8,83.5789,0.00094176
582,12,12,0,24,12,2.544e-05
583,71,61,10,10,74.8033,0.0034652
584,45,34,11,8,74.5588,0.0018246
585,49,49,0,98,12.0612,0.00012704
586,27,27,0,54,12.037,7.072e-05
587,12,8,4,8,74.25,0.00026184
588,6,6,0,12,12,1.264e-05
589,54,54,0,8,67.0926,0.00304584
590,28,28,0,56,12.0357,5.84e-05
591,17,17,0,34,12.0588,4e-05
592,41,33,9,10,73.5758,0.00175592
593,86,71,16,10,71.9577,0.00400344
594,49,28,31,8,69.1786,0.00147044
595,26,26,0,52,12.0385,6.192e-05
596,56,56,0,112,12.0536,0.00013616
597,25,25,0,50,12.04,5.92e-05
598,17,17,0,8,65.6471,0.00079824
599,56,44,12,10,76.2727,0.0024364
600,10,10,0,20,12,2.096e-05
601,47,41,6,10,71.7805,0.00220992
602,35,35,0,70,12.0571,8.768e-05
603,33,33,0,66,12.0303,7.904e-05
604,19,19,0,8,69.2632,0.00092844
605,11,11,0,22,12,2.304e-05
606,1035,845,273,10,73.1598,0.0508579
607,10,10,0,20,12,2.096e-05
608,62,62,0,8,76.7097,0.00354864
609,709,709,0,1418,12.0635,0.00181952
610,32,32,0,64,12.0312,6.672e-05
611,52,39,16,8,58.6923,0.002146
612,35,25,13,6,77.88,0.0013366
613,103,70,34,10,77.2714,0.00394832
614,75,50,26,8,76.36,0.00281148
615,32,32,0,64,12.0312,7.472e-05
616,18,18,0,36,12.0556,4.112e-05
617,57,57,0,114,12.0526,0.00013888
618,46,46,0,92,12.0435,0.00011824
619,147,128,21,10,71.9219,0.00756008
620,45,24,40,8,69.375,0.00125016
621,110,110,0,220,12.0636,0.00030288
622,22,22,0,44,12.0455,5.552e-05
623,49,40,9,8,72.4,0.00223572
624,10,10,0,8,76.4,0.00042484
625,60,51,9,10,80.5686,0.00289456
626,111,94,30,8,66.234,0.00546744
627,28,28,0,56,12.0357,6.704e-05
628,6,6,0,12,12,1.264e-05
629,43,43,0,86,12.0465,9.792e-05
630,60,60,0,120,12.05,0.00013584
631,33,32,1,8,79.2812,0.00174504
632,18,18,0,36,12,3.76e-05
633,21,20,1,8,84.95,0.00097964
634,11,11,0,22,12,2.336e-05
635,27,27,0,8,52.1852,0.00144584
636,15,15,0,30,12,3.136e-05
637,61,61,0,8,74.0656,0.00350288
638,21,21,0,8,57.5714,0.00104376
639,32,32,0,64,12.0312,6.672e-05
640,12,12,0,24,12,2.512e-05
641,100,88,13,10,77.2386,0.00504408
642,79,79,0,158,12.0633,0.0002032
643,101,91,10,10,81.978,0.00529128
644,41,30,11,10,82.5333,0.0015824
645,50,32,31,8,79.2812,0.00172368
646,72,72,0,144,12.0556,0.00018416
647,25,25,0,50,12.04,5.984e-05
648,28,28,0,56,12.0357,6.864e-05
649,80,74,6,8,78.2568,0.00424776
650,60,60,0,120,12.05,0.00013584
651,12,12,0,8,60.4167,0.0005342
652,70,62,8,10,62.2258,0.00353024
653,7,7,0,14,12,1.472e-05
654,55,55,0,110,12.0545,0.0001328
655,46,46,0,8,62.2826,0.00258348
656,24,24,0,48,12.0417,5.008e-05
657,73,73,0,8,52.1918,0.00423444
658,38,38,0,76,12.0526,7.92e-05
659,9,9,0,8,59.1111,0.00033668
660,28,27,1,8,74.5926,0.00142556
661,23,23,0,8,72.2609,0.00118052
662,6,6,0,12,12,1.264e-05
663,15,15,0,30,12,3.2e-05
664,41,33,8,8,63.1212,0.00176332
665,37,30,7,8,60.1667,0.00160732
666,42,24,31,8,35.4167,0.00122052
667,13,13,0,26,12,2.72e-05
668,26,26,0,52,12.0385,6.384e-05
669,22,22,0,44,12.0455,5.296e-05
670,22,22,0,44,12.0455,5.808e-05
671,9,9,0,8,23.1111,0.00031184
672,6,6,0,12,12,1.264e-05
673,66,53,14,8,71.7925,0.00302904
674,312,269,51,8,76.6654,0.0160908
675,58,31,40,8,72.871,0.00169644
