flow_id,size_bytes,start_time,end_time,fct
95,7862,9.26425,9.76425,0.5
92,221871,8.9653,9.85278,0.887484
96,58991,9.4484,9.9484,0.5
97,95657,9.4712,9.9712,0.5
98,50672,9.7252,10.2252,0.5
99,44910,9.74902,10.249,0.5
100,34579,9.7718,10.2718,0.5
101,43054,9.91037,10.4104,0.5
102,96216,10.0444,10.5444,0.5
103,33028,10.0694,10.5694,0.5
105,75442,10.2336,10.7336,0.5
104,161782,10.1142,10.7613,0.647128
106,77493,10.266,10.766,0.5
108,27757,10.3692,10.8692,0.5
89,552976,8.70635,10.9183,2.2119
109,52587,10.5066,11.0066,0.5
110,33128,10.6178,11.1178,0.5
107,254016,10.2815,11.2976,1.01606
111,36937,10.8528,11.3528,0.5
112,51061,10.9798,11.4798,0.5
113,70664,10.9801,11.4801,0.5
114,42259,11.0516,11.5516,0.5
115,83489,11.0724,11.5724,0.5
116,76870,11.2698,11.7698,0.5
117,42312,11.321,11.821,0.5
118,31921,11.5412,12.0412,0.5
119,50392,11.7122,12.2122,0.5
120,18760,11.8602,12.3602,0.5
121,30864,11.932,12.432,0.5
122,51105,11.9982,12.4982,0.5
123,52028,12.0376,12.5376,0.5
124,11881,12.0687,12.5687,0.5
125,86376,12.0697,12.5697,0.5
126,10731,12.2522,12.7522,0.5
127,60149,12.2986,12.7986,0.5
128,41733,12.3462,12.8462,0.5
129,53685,12.372,12.872,0.5
130,31082,12.3828,12.8828,0.5
131,47113,12.5038,13.0038,0.5
132,100591,12.5547,13.0547,0.5
133,68883,12.6235,13.1235,0.5
134,72186,12.8868,13.3868,0.5
135,94181,13.2597,13.7597,0.5
136,46118,13.3839,13.8839,0.5
137,83180,13.4309,13.9309,0.5
138,78542,13.4847,13.9847,0.5
139,24860,13.5952,14.0952,0.5
140,16393,13.6832,14.1832,0.5
141,43515,13.6843,14.1843,0.5
142,39775,13.7852,14.2852,0.5
143,35367,13.7985,14.2985,0.5
145,142449,13.8504,14.4202,0.569796
146,157420,13.9366,14.5663,0.62968
144,198250,13.8491,14.6421,0.793
149,95612,14.186,14.686,0.5
150,29364,14.2164,14.7164,0.5
151,75416,14.2404,14.7404,0.5
152,25338,14.2463,14.7463,0.5
155,121855,14.2973,14.7973,0.5
154,142169,14.2889,14.8576,0.568676
147,191800,14.114,14.8812,0.7672
156,8006,14.4037,14.9037,0.5
157,22002,14.5838,15.0838,0.5
158,32887,14.5867,15.0867,0.5
159,7239,14.6431,15.1431,0.5
161,78723,14.709,15.209,0.5
162,45000,14.7136,15.2136,0.5
163,97847,14.866,15.366,0.5
160,179076,14.6853,15.4016,0.716304
153,285387,14.2685,15.4101,1.14155
164,30753,14.9287,15.4287,0.5
148,332890,14.1426,15.4741,1.33156
165,33204,15.1637,15.6637,0.5
166,8958,15.2496,15.7496,0.5
167,62666,15.2938,15.7938,0.5
168,66239,15.447,15.947,0.5
169,52870,15.4516,15.9516,0.5
170,59257,15.5393,16.0393,0.5
171,70570,15.5637,16.0637,0.5
172,6236,15.594,16.094,0.5
173,21713,15.7362,16.2362,0.5
174,56849,15.7665,16.2665,0.5
175,32201,15.8892,16.3892,0.5
176,11868,15.9087,16.4087,0.5
177,19339,16.0282,16.5282,0.5
178,37450,16.1567,16.6567,0.5
179,31157,16.1927,16.6927,0.5
180,113532,16.2151,16.7151,0.5
181,23304,16.2543,16.7543,0.5
183,41098,16.3695,16.8695,0.5
185,42585,16.5531,17.0531,0.5
182,185254,16.3444,17.0854,0.741016
186,95647,16.6189,17.1189,0.5
187,73364,16.6918,17.1918,0.5
184,214292,16.492,17.3492,0.857168
188,95035,17.0212,17.5212,0.5
189,76999,17.1191,17.6191,0.5
190,72564,17.2007,17.7007,0.5
191,43447,17.2016,17.7016,0.5
192,45102,17.2902,17.7902,0.5
193,21857,17.3046,17.8046,0.5
195,131772,17.3834,17.9105,0.527088
197,23314,17.7344,18.2344,0.5
198,19297,17.8398,18.3398,0.5
199,54521,17.8923,18.3923,0.5
200,135283,17.9025,18.4437,0.541132
196,200596,17.6636,18.466,0.802384
194,286706,17.3327,18.4795,1.14682
203,22369,18.0311,18.5311,0.5
202,170234,17.9998,18.6807,0.680936
204,70266,18.2284,18.7284,0.5
201,225605,17.9992,18.9016,0.90242
205,18259,18.4569,18.9569,0.5
206,16967,18.5167,19.0167,0.5
207,8791,18.518,19.018,0.5
208,30401,18.596,19.096,0.5
209,37889,18.6117,19.1117,0.5
210,17687,18.75,19.25,0.5
211,76661,18.8052,19.3052,0.5
212,114867,18.8322,19.3322,0.5
214,42735,18.9513,19.4513,0.5
215,144930,19.0074,19.5871,0.57972
216,74133,19.1834,19.6834,0.5
213,189864,18.9367,19.6961,0.759456
217,12525,19.239,19.739,0.5
218,20355,19.4364,19.9364,0.5
219,52289,19.5,20,0.5
220,126314,19.5001,20.0054,0.505256
221,29348,19.5634,20.0634,0.5
222,105991,19.5997,20.0997,0.5
223,60370,19.6064,20.1064,0.5
224,58233,19.8445,20.3445,0.5
225,65373,19.9549,20.4549,0.5
226,12978,20.0242,20.5242,0.5
227,10888,20.0502,20.5502,0.5
228,132439,20.1841,20.7139,0.529756
229,81430,20.228,20.728,0.5
230,6266,20.5845,21.0845,0.5
231,99937,21.1154,21.6154,0.5
232,79316,21.2842,21.7842,0.5
235,37940,21.7404,22.2404,0.5
233,144832,21.6801,22.2595,0.579328
236,134764,21.7478,22.2868,0.539056
237,89922,21.8227,22.3227,0.5
238,85045,22.0498,22.5498,0.5
239,32302,22.0613,22.5613,0.5
240,23256,22.2051,22.7051,0.5
241,11486,22.2296,22.7296,0.5
242,16805,22.5183,23.0183,0.5
243,19307,22.557,23.057,0.5
244,47716,22.8743,23.3743,0.5
245,153643,22.9173,23.5318,0.614572
246,140537,22.9815,23.5437,0.562148
248,20953,23.049,23.549,0.5
249,41034,23.0589,23.5589,0.5
250,22328,23.1033,23.6033,0.5
251,20839,23.3105,23.8105,0.5
252,97723,23.3776,23.8776,0.5
247,219099,23.0108,23.8871,0.876396
253,96763,23.7441,24.2441,0.5
254,103293,24.0868,24.5868,0.5
255,60401,24.2262,24.7262,0.5
256,42292,24.3353,24.8353,0.5
257,106510,24.4537,24.9537,0.5
258,28300,24.4717,24.9717,0.5
260,42777,24.4947,24.9947,0.5
261,102966,24.4963,24.9963,0.5
262,44250,24.5254,25.0254,0.5
263,3844,24.7248,25.2248,0.5
264,9987,25.0589,25.5589,0.5
259,298331,24.4771,25.6704,1.19332
265,100194,25.3635,25.8635,0.5
266,32259,25.539,26.039,0.5
267,46484,25.7433,26.2433,0.5
269,72212,25.7501,26.2501,0.5
270,21802,25.8703,26.3703,0.5
268,170522,25.7446,26.4266,0.682088
271,56445,26.0764,26.5764,0.5
273,12897,26.1596,26.6596,0.5
274,18807,26.2959,26.7959,0.5
275,85265,26.3216,26.8216,0.5
276,69275,26.3696,26.8696,0.5
277,14276,26.7008,27.2008,0.5
234,1384510,21.724,27.2621,5.53804
278,52580,26.7903,27.2903,0.5
279,23028,26.8117,27.3117,0.5
280,147818,26.8687,27.4599,0.591272
281,20905,26.9615,27.4615,0.5
282,31573,27.1997,27.6997,0.5
283,75995,27.2132,27.7132,0.5
284,9379,27.3169,27.8169,0.5
285,78622,27.5813,28.0813,0.5
286,19120,27.8487,28.3487,0.5
288,38972,27.9373,28.4373,0.5
287,149126,27.8767,28.4732,0.596504
289,12495,28.003,28.503,0.5
272,621232,26.0847,28.5696,2.48493
291,122192,28.1422,28.6422,0.5
290,159701,28.0458,28.6847,0.638804
292,10166,28.3026,28.8026,0.5
293,38267,28.4716,28.9716,0.5
294,37548,28.4743,28.9743,0.5
296,42766,28.5897,29.0897,0.5
295,150117,28.4958,29.0963,0.600468
297,40568,28.6516,29.1516,0.5
298,126156,28.8544,29.359,0.504624
299,36847,28.9104,29.4104,0.5
300,131306,29.085,29.6103,0.525224
301,51168,29.1214,29.6214,0.5
302,41325,29.2933,29.7933,0.5
303,46516,29.4829,29.9829,0.5
304,68497,29.4911,29.9911,0.5
305,69835,29.5901,30.0901,0.5
306,13691,29.6846,30.1846,0.5
307,8825,29.6924,30.1924,0.5
308,36291,29.8739,30.3739,0.5
309,19183,29.9358,30.4358,0.5
310,74129,30.0205,30.5205,0.5
311,9222,30.0228,30.5228,0.5
312,53055,30.3647,30.8647,0.5
313,21024,30.4523,30.9523,0.5
314,73524,30.5745,31.0745,0.5
315,49966,30.638,31.138,0.5
316,41569,30.6634,31.1634,0.5
317,50401,30.7313,31.2313,0.5
318,21056,30.782,31.282,0.5
319,170135,30.7946,31.4752,0.68054
322,7157,31.0646,31.5646,0.5
323,17134,31.0781,31.5781,0.5
324,10360,31.1124,31.6124,0.5
320,221396,30.8224,31.708,0.885584
327,13119,31.2186,31.7186,0.5
326,162239,31.1395,31.7885,0.648956
325,189538,31.1316,31.8897,0.758152
328,54510,31.4379,31.9379,0.5
321,278712,30.8621,31.9769,1.11485
329,10600,31.4835,31.9835,0.5
330,89894,31.5038,32.0038,0.5
331,36384,31.5538,32.0538,0.5
332,16253,31.5915,32.0915,0.5
333,26893,31.8516,32.3516,0.5
334,75406,31.9214,32.4214,0.5
335,74413,32.1199,32.6199,0.5
336,102991,32.1207,32.6207,0.5
337,59897,32.1301,32.6301,0.5
339,26623,32.2468,32.7468,0.5
340,175373,32.2638,32.9653,0.701492
341,100391,32.5383,33.0383,0.5
342,40939,32.6362,33.1362,0.5
338,237629,32.1973,33.1478,0.950516
343,69524,32.6686,33.1686,0.5
344,87614,32.7452,33.2452,0.5
345,51889,33.0133,33.5133,0.5
346,158742,33.0509,33.6859,0.634968
347,105931,33.2773,33.7773,0.5
348,80656,33.3107,33.8107,0.5
349,46839,33.3775,33.8775,0.5
350,8477,33.3844,33.8844,0.5
351,39205,33.3874,33.8874,0.5
352,15148,33.407,33.907,0.5
353,42073,33.6702,34.1702,0.5
354,4972,33.7204,34.2204,0.5
355,108203,33.8443,34.3443,0.5
356,26249,33.9227,34.4227,0.5
357,65639,33.9432,34.4432,0.5
358,65899,33.9674,34.4674,0.5
359,50003,34.283,34.783,0.5
360,35194,34.3177,34.8177,0.5
361,69548,34.3525,34.8525,0.5
364,18493,34.3861,34.8861,0.5
365,55358,34.3969,34.8969,0.5
366,14704,34.4565,34.9565,0.5
367,16580,34.4988,34.9988,0.5
363,195967,34.3846,35.1684,0.783868
368,92642,34.8444,35.3444,0.5
369,48781,34.9297,35.4297,0.5
370,154435,34.9954,35.6132,0.61774
371,15685,35.4097,35.9097,0.5
372,49715,35.4277,35.9277,0.5
374,8693,35.465,35.965,0.5
375,42604,35.5862,36.0862,0.5
376,43168,35.6282,36.1282,0.5
377,11667,35.6603,36.1603,0.5
378,55280,35.6917,36.1917,0.5
373,197613,35.4324,36.2228,0.790452
362,467194,34.3728,36.2415,1.86878
379,20051,35.7579,36.2579,0.5
380,25550,35.7712,36.2712,0.5
381,52603,35.8391,36.3391,0.5
382,29165,35.8487,36.3487,0.5
383,50146,35.8546,36.3546,0.5
384,14765,35.8969,36.3969,0.5
385,23004,35.9963,36.4963,0.5
387,18127,36.0635,36.5635,0.5
388,23787,36.1036,36.6036,0.5
389,32065,36.1047,36.6047,0.5
386,147095,36.0477,36.6361,0.58838
390,68785,36.3741,36.8741,0.5
391,11292,36.4848,36.9848,0.5
393,54207,36.7915,37.2915,0.5
394,21776,36.8094,37.3094,0.5
396,13472,37.1675,37.6675,0.5
395,168569,37.1597,37.8339,0.674276
397,134144,37.3124,37.849,0.536576
398,14057,37.4793,37.9793,0.5
399,105573,37.4884,37.9884,0.5
400,26604,37.5002,38.0002,0.5
392,353270,36.6767,38.0897,1.41308
401,13644,37.6364,38.1364,0.5
402,35288,37.637,38.137,0.5
403,105232,37.7823,38.2823,0.5
404,35049,37.9185,38.4185,0.5
405,56463,38.1124,38.6124,0.5
406,52559,38.2724,38.7724,0.5
407,13747,38.3264,38.8264,0.5
408,132884,38.4367,38.9682,0.531536
409,61757,38.5419,39.0419,0.5
410,76067,38.644,39.144,0.5
411,30276,38.6608,39.1608,0.5
412,26473,38.7202,39.2202,0.5
413,138161,38.7912,39.3438,0.552644
414,91382,38.8968,39.3968,0.5
415,76418,38.9367,39.4367,0.5
416,10691,38.9518,39.4518,0.5
417,5888,39.1386,39.6386,0.5
418,14357,39.2055,39.7055,0.5
419,89637,39.2404,39.7404,0.5
420,22889,39.327,39.827,0.5
421,39846,39.5043,40.0043,0.5
422,201563,39.536,40.3422,0.806252
424,44197,39.8509,40.3509,0.5
425,80191,40.0015,40.5015,0.5
426,67989,40.018,40.518,0.5
427,65029,40.0224,40.5224,0.5
428,44909,40.027,40.527,0.5
423,195517,39.7692,40.5513,0.782068
430,36063,40.3734,40.8734,0.5
431,55249,40.4035,40.9035,0.5
432,21304,40.5409,41.0409,0.5
433,107966,40.691,41.191,0.5
434,13482,40.7642,41.2642,0.5
435,93113,40.8608,41.3608,0.5
437,35127,40.9263,41.4263,0.5
438,49043,40.9792,41.4792,0.5
436,153062,40.8829,41.4951,0.612248
439,12870,41.1119,41.6119,0.5
440,54923,41.1609,41.6609,0.5
441,32439,41.4931,41.9931,0.5
442,123437,41.5615,42.0615,0.5
443,62511,41.5688,42.0688,0.5
444,74864,41.5764,42.0764,0.5
445,42577,41.62,42.12,0.5
446,24208,41.6841,42.1841,0.5
447,79731,41.811,42.311,0.5
448,14260,41.8222,42.3222,0.5
449,12787,41.888,42.388,0.5
451,52442,41.9535,42.4535,0.5
429,546569,40.2995,42.4858,2.18628
450,185110,41.9102,42.6506,0.74044
452,61302,42.2671,42.7671,0.5
453,13407,42.3217,42.8217,0.5
454,23014,42.6286,43.1286,0.5
455,97385,42.7625,43.2625,0.5
457,30290,42.8909,43.3909,0.5
458,28506,42.9676,43.4676,0.5
459,11562,43.046,43.546,0.5
460,104875,43.1607,43.6607,0.5
461,12647,43.1719,43.6719,0.5
462,82879,43.199,43.699,0.5
464,65570,43.3081,43.8081,0.5
465,10800,43.5476,44.0476,0.5
469,55914,43.756,44.256,0.5
470,17612,43.7682,44.2682,0.5
467,167104,43.6448,44.3132,0.668416
471,53399,43.9233,44.4233,0.5
466,202885,43.6228,44.4344,0.81154
468,243515,43.6555,44.6295,0.97406
463,336968,43.2957,44.6435,1.34787
472,62514,44.3204,44.8204,0.5
456,560029,42.7953,45.0354,2.24012
474,67510,44.5604,45.0604,0.5
477,18491,44.7569,45.2569,0.5
476,162392,44.6664,45.316,0.649568
478,41446,44.8371,45.3371,0.5
479,58926,44.8535,45.3535,0.5
480,43789,44.9192,45.4192,0.5
481,34738,45.0113,45.5113,0.5
482,26288,45.0373,45.5373,0.5
483,26567,45.062,45.562,0.5
473,282109,44.4498,45.5783,1.12844
484,172767,45.1051,45.7962,0.691068
475,357301,44.5689,45.9981,1.4292
485,27825,45.4999,45.9999,0.5
486,8232,45.5788,46.0788,0.5
487,18960,45.5918,46.0918,0.5
488,83702,45.714,46.214,0.5
489,30128,45.818,46.318,0.5
490,3650,45.8206,46.3206,0.5
491,13179,46.0038,46.5038,0.5
492,55204,46.0083,46.5083,0.5
493,85186,46.1009,46.6009,0.5
494,30304,46.2732,46.7732,0.5
495,27495,46.2777,46.7777,0.5
496,99455,46.4616,46.9616,0.5
498,42737,46.665,47.165,0.5
499,15882,46.7475,47.2475,0.5
500,55609,46.8075,47.3075,0.5
501,113644,47.0158,47.5158,0.5
502,5818,47.0901,47.5901,0.5
503,87249,47.2369,47.7369,0.5
504,26402,47.2571,47.7571,0.5
505,13106,47.3485,47.8485,0.5
497,343191,46.6624,48.0351,1.37276
506,125936,47.5872,48.091,0.503744
507,10530,47.7009,48.2009,0.5
508,96312,47.7425,48.2425,0.5
509,61609,47.9041,48.4041,0.5
510,9312,47.9157,48.4157,0.5
511,40010,48.0509,48.5509,0.5
512,48538,48.1625,48.6625,0.5
513,27135,48.3364,48.8364,0.5
514,21425,48.5485,49.0485,0.5
515,36521,48.6261,49.1261,0.5
516,55018,48.891,49.391,0.5
518,3943,48.9386,49.4386,0.5
520,12597,48.9756,49.4756,0.5
517,157416,48.9021,49.5318,0.629664
521,57620,49.0389,49.5389,0.5
522,23676,49.0417,49.5417,0.5
523,14357,49.1055,49.6055,0.5
524,14513,49.2116,49.7116,0.5
525,273180,49.2494,50.3421,1.09272
526,16594,49.9166,50.4166,0.5
528,111362,50.1975,50.6975,0.5
529,63266,50.2428,50.7428,0.5
531,12021,50.4436,50.9436,0.5
530,175696,50.4107,51.1135,0.702784
532,172561,50.4747,51.1649,0.690244
533,76068,50.7129,51.2129,0.5
534,28202,50.7643,51.2643,0.5
535,29039,50.8333,51.3333,0.5
536,27578,50.8533,51.3533,0.5
537,47170,50.8692,51.3692,0.5
538,16818,50.8787,51.3787,0.5
539,77191,50.8793,51.3793,0.5
540,26776,50.9592,51.4592,0.5
541,18379,50.981,51.481,0.5
542,17150,51.0334,51.5334,0.5
527,343981,50.1766,51.5525,1.37592
543,130033,51.1084,51.6285,0.520132
544,29519,51.1659,51.6659,0.5
545,101743,51.621,52.121,0.5
546,32861,51.6667,52.1667,0.5
548,8436,51.678,52.178,0.5
549,76634,51.7642,52.2642,0.5
547,164586,51.6698,52.3281,0.658344
551,29953,51.898,52.398,0.5
553,56498,51.9612,52.4612,0.5
550,189147,51.7719,52.5285,0.756588
554,69891,52.1179,52.6179,0.5
552,171005,51.9544,52.6384,0.68402
555,18145,52.2111,52.7111,0.5
557,7258,52.3416,52.8416,0.5
558,27154,52.6106,53.1106,0.5
559,121974,52.7465,53.2465,0.5
561,48578,53.0874,53.5874,0.5
519,1164024,48.9494,53.6055,4.6561
556,348603,52.2459,53.6403,1.39441
562,12027,53.2204,53.7204,0.5
563,16987,53.2738,53.7738,0.5
564,37707,53.3376,53.8376,0.5
565,81019,53.4781,53.9781,0.5
566,115764,53.6591,54.1591,0.5
567,57025,53.9251,54.4251,0.5
568,89916,53.9793,54.4793,0.5
569,52640,54.274,54.774,0.5
570,40280,54.2884,54.7884,0.5
571,128850,54.2971,54.8125,0.5154
560,491602,52.8752,54.8416,1.96641
573,17020,54.5666,55.0666,0.5
574,24928,54.5881,55.0881,0.5
576,35418,54.9943,55.4943,0.5
577,31452,55.0057,55.5057,0.5
578,21171,55.0607,55.5607,0.5
579,62488,55.1116,55.6116,0.5
580,9476,55.205,55.705,0.5
572,297787,54.5198,55.7109,1.19115
581,173024,55.2209,55.913,0.692096
582,123752,55.7895,56.2895,0.5
575,366374,54.9462,56.4117,1.4655
583,31083,56.0565,56.5565,0.5
584,22474,56.0671,56.5671,0.5
585,30538,56.1619,56.6619,0.5
586,46601,56.2556,56.7556,0.5
587,99369,56.3372,56.8372,0.5
588,63908,56.4704,56.9704,0.5
589,58971,56.5765,57.0765,0.5
590,32257,56.6836,57.1836,0.5
591,26019,56.782,57.282,0.5
592,51541,56.8044,57.3044,0.5
593,15686,56.8519,57.3519,0.5
594,17731,56.8721,57.3721,0.5
596,111167,57.1076,57.6076,0.5
597,19186,57.1596,57.6596,0.5
598,22364,57.1677,57.6677,0.5
599,61587,57.2566,57.7566,0.5
600,91790,57.3437,57.8437,0.5
603,140803,57.4166,57.9798,0.563212
604,21878,57.5287,58.0287,0.5
602,157532,57.4129,58.043,0.630128
605,49634,57.552,58.052,0.5
606,95678,57.7519,58.2519,0.5
601,231861,57.36,58.2874,0.927444
607,29155,57.8128,58.3128,0.5
608,191425,57.9473,58.713,0.7657
609,52139,58.2252,58.7252,0.5
610,67496,58.2542,58.7542,0.5
611,19258,58.2634,58.7634,0.5
612,91711,58.343,58.843,0.5
613,3849,58.3599,58.8599,0.5
614,56001,58.3694,58.8694,0.5
615,24276,58.3919,58.8919,0.5
595,535631,56.9426,59.0851,2.14252
617,88193,58.5858,59.0858,0.5
619,133379,59.3009,59.8344,0.533516
622,14206,59.5825,60.0825,0.5
623,29514,59.7705,60.2705,0.5
616,441745,58.5701,60.337,1.76698
624,144948,59.8404,60.4202,0.579792
625,56840,59.9366,60.4366,0.5
626,6567,60.0196,60.5196,0.5
621,278422,59.5139,60.6276,1.11369
627,40991,60.137,60.637,0.5
628,53999,60.2278,60.7278,0.5
618,411896,59.2589,60.9064,1.64758
629,153895,60.442,61.0575,0.61558
620,455242,59.421,61.242,1.82097
631,55897,60.807,61.307,0.5
630,218861,60.4539,61.3293,0.875444
632,77029,60.8951,61.3951,0.5
634,10572,60.9452,61.4452,0.5
635,47609,60.9553,61.4553,0.5
636,21393,61.4026,61.9026,0.5
637,124758,61.4064,61.9064,0.5
639,28661,61.6241,62.1241,0.5
633,305689,60.9089,62.1317,1.22276
640,43303,61.6404,62.1404,0.5
641,32953,61.6618,62.1618,0.5
642,31465,61.6975,62.1975,0.5
638,194336,61.4418,62.2192,0.777344
643,41855,61.7713,62.2713,0.5
644,23090,61.777,62.277,0.5
645,121092,61.7911,62.2911,0.5
646,18673,61.9297,62.4297,0.5
647,64864,62.0835,62.5835,0.5
649,20241,62.4426,62.9426,0.5
648,147688,62.3883,62.9791,0.590752
650,10860,62.517,63.017,0.5
651,91666,62.5559,63.0559,0.5
652,15074,62.565,63.065,0.5
653,14454,62.6283,63.1283,0.5
654,48656,62.6314,63.1314,0.5
655,14982,62.7875,63.2875,0.5
656,43823,62.8527,63.3527,0.5
657,9413,62.9546,63.4546,0.5
658,107677,63.0486,63.5486,0.5
660,88497,63.2019,63.7019,0.5
661,31816,63.2979,63.7979,0.5
662,37018,63.3108,63.8108,0.5
659,209179,63.0989,63.9356,0.836716
664,80439,63.5183,64.0183,0.5
665,23622,63.5473,64.0473,0.5
667,55197,63.6386,64.1386,0.5
668,33000,63.6612,64.1612,0.5
669,64344,63.7206,64.2206,0.5
670,29233,63.7525,64.2525,0.5
671,8780,63.8783,64.3783,0.5
672,46571,63.8921,64.3921,0.5
673,16485,63.93,64.43,0.5
674,25638,64.0905,64.5905,0.5
675,22513,64.3115,64.8115,0.5
663,371404,63.335,64.8206,1.48562
676,140384,64.4483,65.0098,0.561536
677,49647,64.5246,65.0246,0.5
678,98832,64.7676,65.2676,0.5
679,11091,64.8801,65.3801,0.5
680,73936,64.9092,65.4092,0.5
681,88761,64.9286,65.4286,0.5
682,128754,64.9345,65.4495,0.515016
684,2498,65.3394,65.8394,0.5
666,563187,63.5918,65.8445,2.25275
686,24419,65.3995,65.8995,0.5
685,140226,65.3497,65.9106,0.560904
687,16877,65.4297,65.9297,0.5
683,208054,65.1306,65.9629,0.832216
688,26910,65.4982,65.9982,0.5
689,60434,65.5247,66.0247,0.5
690,124621,65.7106,66.2106,0.5
692,99750,65.766,66.266,0.5
693,2010,65.7804,66.2804,0.5
694,110439,66.0572,66.5572,0.5
696,86598,66.1257,66.6257,0.5
691,263265,65.7199,66.773,1.05306
697,40397,66.3214,66.8214,0.5
698,62793,66.3647,66.8647,0.5
699,30684,66.3763,66.8763,0.5
700,32381,66.4009,66.9009,0.5
695,202897,66.0908,66.9024,0.811588
701,46430,66.4632,66.9632,0.5
702,106090,66.4796,66.9796,0.5
703,31263,66.5675,67.0675,0.5
706,87049,66.9157,67.4157,0.5
704,293356,66.6151,67.7885,1.17342
707,191077,67.1791,67.9434,0.764308
709,30416,67.7641,68.2641,0.5
711,124288,67.8261,68.3261,0.5
705,385718,66.7949,68.3378,1.54287
712,7003,67.8466,68.3466,0.5
713,26152,67.9431,68.4431,0.5
714,20796,67.9788,68.4788,0.5
715,24416,68.0631,68.5631,0.5
716,46840,68.2761,68.7761,0.5
710,243882,67.8034,68.7789,0.975528
708,280859,67.7369,68.8603,1.12344
717,182390,68.3144,69.0439,0.72956
719,19240,68.7386,69.2386,0.5
720,44073,68.9131,69.4131,0.5
721,80712,68.9488,69.4488,0.5
723,52103,69.059,69.559,0.5
724,12309,69.0642,69.5642,0.5
725,65516,69.1667,69.6667,0.5
726,100551,69.2055,69.7055,0.5
727,76958,69.5359,70.0359,0.5
728,28321,69.5679,70.0679,0.5
729,54416,69.6526,70.1526,0.5
718,401876,68.6199,70.2274,1.6075
722,300256,69.0347,70.2357,1.20102
730,155611,69.8084,70.4308,0.622444
732,60406,70.1089,70.6089,0.5
733,21020,70.1428,70.6428,0.5
734,126449,70.1472,70.653,0.505796
