flow_id,size_bytes,start_time,end_time,fct
137,21736,16.1167,16.6167,0.5
138,102433,16.1471,16.6471,0.5
139,35529,16.1486,16.6486,0.5
140,11376,16.2198,16.7198,0.5
141,18671,16.3399,16.8399,0.5
142,38876,16.4451,16.9451,0.5
143,54603,16.4479,16.9479,0.5
144,13770,16.594,17.094,0.5
145,10846,16.7144,17.2144,0.5
146,56892,16.9793,17.4793,0.5
147,123317,17.0118,17.5118,0.5
148,5959,17.0263,17.5263,0.5
149,49695,17.0433,17.5433,0.5
150,62703,17.3013,17.8013,0.5
152,41299,17.3663,17.8663,0.5
153,11525,17.3807,17.8807,0.5
154,24938,17.4029,17.9029,0.5
155,24578,17.4504,17.9504,0.5
156,105804,17.4799,17.9799,0.5
157,122615,17.6157,18.1157,0.5
151,227202,17.3252,18.234,0.908808
158,59188,18.0844,18.5844,0.5
159,16755,18.1119,18.6119,0.5
160,18026,18.1879,18.6879,0.5
161,111165,18.3231,18.8231,0.5
162,61376,18.5192,19.0192,0.5
163,23516,18.6276,19.1276,0.5
164,40521,18.6757,19.1757,0.5
165,79744,18.68,19.18,0.5
166,52300,18.7982,19.2982,0.5
167,40572,18.89,19.39,0.5
169,50244,19.1689,19.6689,0.5
170,16502,19.6304,20.1304,0.5
171,27040,19.6323,20.1323,0.5
172,51106,20.0062,20.5062,0.5
168,383268,18.9781,20.5111,1.53307
173,30315,20.4164,20.9164,0.5
174,29355,20.4199,20.9199,0.5
175,8592,20.4993,20.9993,0.5
176,106687,20.5604,21.0604,0.5
177,39863,20.6034,21.1034,0.5
178,70311,20.8619,21.3619,0.5
179,13104,21.0814,21.5814,0.5
180,75085,21.1001,21.6001,0.5
181,20094,21.2114,21.7114,0.5
182,6714,21.2508,21.7508,0.5
183,27291,21.3092,21.8092,0.5
184,38044,21.4224,21.9224,0.5
185,29825,21.4597,21.9597,0.5
187,37745,21.5495,22.0495,0.5
188,52615,21.6994,22.1994,0.5
189,127439,21.7254,22.2352,0.509756
190,113632,22.0228,22.5228,0.5
191,27294,22.1383,22.6383,0.5
192,11986,22.1981,22.6981,0.5
193,63216,22.2081,22.7081,0.5
186,329044,21.4913,22.8075,1.31618
194,35355,22.3085,22.8085,0.5
195,58865,22.5523,23.0523,0.5
196,28365,22.5593,23.0593,0.5
197,6194,22.7717,23.2717,0.5
198,81155,22.8965,23.3965,0.5
200,23131,23.0742,23.5742,0.5
201,82188,23.1526,23.6526,0.5
202,5379,23.1739,23.6739,0.5
199,208580,23.0187,23.853,0.83432
203,37279,23.3844,23.8844,0.5
205,79810,23.4904,23.9904,0.5
206,51175,23.5632,24.0632,0.5
207,106112,23.6186,24.1186,0.5
208,24507,23.6361,24.1361,0.5
204,199079,23.3849,24.1812,0.796316
210,78011,23.891,24.391,0.5
211,58528,23.9086,24.4086,0.5
213,60016,23.9932,24.4932,0.5
209,215332,23.6531,24.5144,0.861328
214,85401,24.1912,24.6912,0.5
215,60929,24.1981,24.6981,0.5
216,47835,24.3685,24.8685,0.5
218,85087,24.4308,24.9308,0.5
217,135340,24.4206,24.962,0.54136
212,249559,23.9767,24.975,0.998236
219,58988,24.5068,25.0068,0.5
220,46547,24.5079,25.0079,0.5
221,22634,24.5319,25.0319,0.5
222,62189,24.5899,25.0899,0.5
223,9011,24.5923,25.0923,0.5
226,16506,24.913,25.413,0.5
224,203843,24.6442,25.4596,0.815372
228,34223,24.9659,25.4659,0.5
229,66893,24.9784,25.4784,0.5
230,77222,24.9849,25.4849,0.5
231,135316,25.1451,25.6864,0.541264
232,83797,25.2633,25.7633,0.5
234,62992,25.291,25.791,0.5
235,32908,25.3351,25.8351,0.5
225,234679,24.9078,25.8465,0.938716
233,145636,25.2907,25.8732,0.582544
236,57424,25.4155,25.9155,0.5
227,279351,24.9172,26.0346,1.1174
237,4677,25.5942,26.0942,0.5
238,29106,25.7555,26.2555,0.5
239,81303,25.7675,26.2675,0.5
241,42581,26.1294,26.6294,0.5
240,161080,26.119,26.7633,0.64432
242,30737,26.3173,26.8173,0.5
243,18910,26.3247,26.8247,0.5
244,11964,26.4626,26.9626,0.5
245,79049,26.4762,26.9762,0.5
246,27180,26.6621,27.1621,0.5
247,13039,26.7466,27.2466,0.5
248,33749,26.8993,27.3993,0.5
249,34375,27.0556,27.5556,0.5
252,184465,27.281,28.0189,0.73786
254,48544,27.7467,28.2467,0.5
255,28169,27.7785,28.2785,0.5
251,316728,27.2014,28.4683,1.26691
257,106307,28.1485,28.6485,0.5
258,17627,28.2643,28.7643,0.5
259,86610,28.4387,28.9387,0.5
260,16440,28.4846,28.9846,0.5
261,15507,28.4915,28.9915,0.5
262,91002,28.497,28.997,0.5
263,25742,28.5086,29.0086,0.5
264,48833,28.5443,29.0443,0.5
253,354342,27.6432,29.0606,1.41737
265,99878,28.676,29.176,0.5
266,75542,28.7643,29.2643,0.5
267,18209,28.7974,29.2974,0.5
269,35463,28.8874,29.3874,0.5
268,146422,28.8796,29.4653,0.585688
270,47971,29.2179,29.7179,0.5
271,75551,29.3085,29.8085,0.5
272,15214,29.3153,29.8153,0.5
273,48933,29.3341,29.8341,0.5
256,446921,28.0536,29.8413,1.78768
274,4014,29.4086,29.9086,0.5
275,77173,29.5305,30.0305,0.5
276,24271,29.6788,30.1788,0.5
277,76925,29.803,30.303,0.5
278,13611,29.8227,30.3227,0.5
279,31293,30.0563,30.5563,0.5
280,33146,30.1701,30.6701,0.5
281,48202,30.2252,30.7252,0.5
282,43628,30.2318,30.7318,0.5
284,77873,30.329,30.829,0.5
285,84936,30.41,30.91,0.5
286,43661,30.5478,31.0478,0.5
287,9319,30.5596,31.0596,0.5
288,47671,30.6268,31.1268,0.5
289,24702,30.651,31.151,0.5
290,88856,30.6814,31.1814,0.5
291,37916,30.8977,31.3977,0.5
292,26454,30.9626,31.4626,0.5
283,292488,30.3027,31.4727,1.16995
293,59392,31.0925,31.5925,0.5
294,118130,31.1452,31.6452,0.5
250,1172930,27.1896,31.8813,4.69172
295,188709,31.1793,31.9341,0.754836
297,74168,31.6811,32.1811,0.5
298,73314,31.6871,32.1871,0.5
299,18830,31.7058,32.2058,0.5
300,50556,31.7688,32.2688,0.5
301,45637,31.8419,32.3419,0.5
296,233331,31.4087,32.342,0.933324
302,65657,31.8599,32.3599,0.5
303,128586,31.9463,32.4606,0.514344
304,51837,31.9812,32.4812,0.5
305,26818,32.0556,32.5556,0.5
306,97789,32.0808,32.5808,0.5
307,31992,32.0957,32.5957,0.5
308,41188,32.1026,32.6026,0.5
309,46288,32.3674,32.8674,0.5
310,86038,32.6252,33.1252,0.5
311,60742,32.692,33.192,0.5
313,76183,32.8832,33.3832,0.5
314,55781,32.8866,33.3866,0.5
312,178671,32.7076,33.4223,0.714684
315,7944,33.0047,33.5047,0.5
316,56960,33.138,33.638,0.5
317,7201,33.1896,33.6896,0.5
318,18128,33.2353,33.7353,0.5
319,8702,33.268,33.768,0.5
320,36137,33.4076,33.9076,0.5
321,72758,33.4276,33.9276,0.5
322,19165,33.6479,34.1479,0.5
323,30275,33.6881,34.1881,0.5
324,33248,33.8496,34.3496,0.5
325,10356,33.8729,34.3729,0.5
326,52750,34.1708,34.6708,0.5
327,17083,34.2306,34.7306,0.5
328,61309,34.2357,34.7357,0.5
329,44755,34.2551,34.7551,0.5
330,26165,34.3092,34.8092,0.5
331,14529,34.4692,34.9692,0.5
332,84229,34.7875,35.2875,0.5
333,9294,34.8951,35.3951,0.5
334,8296,34.9233,35.4233,0.5
335,6388,35.8141,36.3141,0.5
336,34932,35.9349,36.4349,0.5
337,32472,35.9585,36.4585,0.5
338,39471,36.4424,36.9424,0.5
339,105938,36.6435,37.1435,0.5
340,63261,36.6689,37.1689,0.5
341,109526,36.7424,37.2424,0.5
344,35134,36.9616,37.4616,0.5
345,114277,37.0669,37.5669,0.5
346,13325,37.1072,37.6072,0.5
347,21627,37.1352,37.6352,0.5
348,7602,37.2096,37.7096,0.5
349,12738,37.2845,37.7845,0.5
350,135297,37.3206,37.8618,0.541188
351,24728,37.3706,37.8706,0.5
343,264011,36.9316,37.9877,1.05604
352,75270,37.4983,37.9983,0.5
353,19892,37.5703,38.0703,0.5
342,319176,36.8503,38.127,1.2767
354,58111,37.6763,38.1763,0.5
355,100732,37.755,38.255,0.5
356,54635,38.0691,38.5691,0.5
357,80525,38.1794,38.6794,0.5
358,51722,38.2449,38.7449,0.5
359,33680,38.2694,38.7694,0.5
360,4937,38.3941,38.8941,0.5
361,73645,38.5028,39.0028,0.5
362,35160,38.5377,39.0377,0.5
364,49354,38.5649,39.0649,0.5
365,10044,38.5918,39.0918,0.5
367,109396,39.168,39.668,0.5
368,95956,39.4606,39.9606,0.5
369,14504,39.4683,39.9683,0.5
363,374025,38.5399,40.036,1.4961
366,318022,38.9332,40.2053,1.27209
370,56413,39.9455,40.4455,0.5
371,34507,40.0911,40.5911,0.5
372,33529,40.2526,40.7526,0.5
373,66863,40.3393,40.8393,0.5
374,28100,40.3468,40.8468,0.5
375,25819,40.5058,41.0058,0.5
376,27205,40.5522,41.0522,0.5
377,35520,40.584,41.084,0.5
378,9974,40.8814,41.3814,0.5
379,60255,40.9392,41.4392,0.5
380,20826,40.9524,41.4524,0.5
381,53921,41.0123,41.5123,0.5
382,76617,41.0598,41.5598,0.5
384,15419,41.1065,41.6065,0.5
383,155547,41.0905,41.7127,0.622188
385,111046,41.427,41.927,0.5
386,71842,41.5023,42.0023,0.5
387,34024,41.5989,42.0989,0.5
388,73954,41.599,42.099,0.5
389,5485,41.6545,42.1545,0.5
390,18439,41.733,42.233,0.5
391,51618,41.7602,42.2602,0.5
392,53498,41.8126,42.3126,0.5
393,21632,41.885,42.385,0.5
395,62822,42.006,42.506,0.5
396,78092,42.0201,42.5201,0.5
394,221785,41.9756,42.8628,0.88714
397,83656,42.4676,42.9676,0.5
398,111392,42.5668,43.0668,0.5
399,28409,42.6071,43.1071,0.5
400,59777,42.6508,43.1508,0.5
402,108751,42.7882,43.2882,0.5
404,79019,42.9204,43.4204,0.5
405,98162,43.0623,43.5623,0.5
406,54334,43.0985,43.5985,0.5
407,35218,43.1324,43.6324,0.5
403,212833,42.883,43.7343,0.851332
408,152314,43.2546,43.8638,0.609256
409,37914,43.3791,43.8791,0.5
401,308894,42.6912,43.9267,1.23558
410,28643,43.5345,44.0345,0.5
411,12866,43.8301,44.3301,0.5
412,22186,43.8463,44.3463,0.5
414,9872,43.8667,44.3667,0.5
415,25844,43.9987,44.4987,0.5
416,61770,44.0308,44.5308,0.5
417,26443,44.0691,44.5691,0.5
418,19600,44.1974,44.6974,0.5
419,3567,44.3443,44.8443,0.5
420,9343,44.4415,44.9415,0.5
422,24740,44.5501,45.0501,0.5
423,105430,44.6358,45.1358,0.5
413,350679,43.8496,45.2523,1.40272
424,9269,44.7618,45.2618,0.5
426,17676,44.8131,45.3131,0.5
427,50761,44.8692,45.3692,0.5
428,20433,44.9733,45.4733,0.5
430,21045,45.019,45.519,0.5
431,27040,45.103,45.603,0.5
432,12030,45.132,45.632,0.5
429,163667,44.9906,45.6452,0.654668
433,11900,45.1482,45.6482,0.5
425,224458,44.8046,45.7025,0.897832
434,18285,45.2146,45.7146,0.5
436,46370,45.2755,45.7755,0.5
437,37357,45.3188,45.8188,0.5
438,79575,45.353,45.853,0.5
439,44034,45.4111,45.9111,0.5
440,23944,45.5604,46.0604,0.5
441,33492,45.9117,46.4117,0.5
442,47569,45.9535,46.4535,0.5
443,96611,46.0022,46.5022,0.5
444,47058,46.0679,46.5679,0.5
445,34008,46.122,46.622,0.5
446,51019,46.1882,46.6882,0.5
447,119788,46.2292,46.7292,0.5
448,7438,46.2562,46.7562,0.5
449,77155,46.3602,46.8602,0.5
450,39260,46.4687,46.9687,0.5
435,427112,45.2675,46.9759,1.70845
451,55996,46.5992,47.0992,0.5
452,19463,46.6091,47.1091,0.5
453,16885,46.7361,47.2361,0.5
454,51717,46.7982,47.2982,0.5
455,28833,47.0699,47.5699,0.5
456,89288,47.0927,47.5927,0.5
457,151208,47.3063,47.9112,0.604832
458,154841,47.3319,47.9513,0.619364
460,15881,47.4731,47.9731,0.5
462,33496,47.5706,48.0706,0.5
461,154032,47.5235,48.1396,0.616128
463,4601,47.7616,48.2616,0.5
464,25790,47.7633,48.2633,0.5
459,220527,47.3907,48.2728,0.882108
465,21763,47.7871,48.2871,0.5
466,34054,47.8081,48.3081,0.5
467,5998,47.8402,48.3402,0.5
468,40155,47.8757,48.3757,0.5
469,17787,47.9104,48.4104,0.5
470,17157,47.933,48.433,0.5
471,12687,47.9453,48.4453,0.5
472,33809,48.0253,48.5253,0.5
473,39030,48.0451,48.5451,0.5
474,105798,48.0784,48.5784,0.5
475,154553,48.1495,48.7677,0.618212
476,15525,48.2856,48.7856,0.5
477,31316,48.4884,48.9884,0.5
478,64681,48.5379,49.0379,0.5
479,116107,48.5695,49.0695,0.5
480,23827,48.5853,49.0853,0.5
481,36120,48.7215,49.2215,0.5
482,8166,48.7334,49.2334,0.5
483,34195,48.7828,49.2828,0.5
484,36255,48.7991,49.2991,0.5
485,61758,48.9007,49.4007,0.5
486,29870,48.9962,49.4962,0.5
487,17266,49.0179,49.5179,0.5
488,95774,49.1686,49.6686,0.5
489,49195,49.4233,49.9233,0.5
490,61632,49.5506,50.0506,0.5
491,104878,49.6031,50.1031,0.5
493,22983,49.7017,50.2017,0.5
492,143271,49.6374,50.2104,0.573084
494,117562,49.7544,50.2544,0.5
495,38999,49.8558,50.3558,0.5
496,83069,49.9635,50.4635,0.5
497,7044,50.0064,50.5064,0.5
498,4322,50.0716,50.5716,0.5
499,61551,50.2249,50.7249,0.5
500,48969,50.2941,50.7941,0.5
501,37547,50.3034,50.8034,0.5
502,59644,50.4388,50.9388,0.5
503,102916,50.4686,50.9686,0.5
504,67432,50.522,51.022,0.5
505,31224,50.5385,51.0385,0.5
506,53649,50.8396,51.3396,0.5
507,58352,51.0086,51.5086,0.5
508,18869,51.0518,51.5518,0.5
509,101677,51.3405,51.8405,0.5
510,41858,51.3602,51.8602,0.5
512,27318,51.5936,52.0936,0.5
513,100836,51.665,52.165,0.5
514,109385,51.7002,52.2002,0.5
515,63925,51.8119,52.3119,0.5
511,237215,51.5145,52.4633,0.94886
516,29223,52.3241,52.8241,0.5
517,24032,52.3372,52.8372,0.5
518,154603,52.4484,53.0668,0.618412
519,8394,52.6014,53.1014,0.5
520,26030,52.6904,53.1904,0.5
521,61434,52.8346,53.3346,0.5
522,53212,52.9301,53.4301,0.5
523,61343,52.9469,53.4469,0.5
524,161450,53.0462,53.692,0.6458
525,75626,53.3367,53.8367,0.5
526,16603,53.4818,53.9818,0.5
527,43285,53.4906,53.9906,0.5
528,110884,53.5835,54.0835,0.5
529,62081,53.615,54.115,0.5
530,13663,53.6816,54.1816,0.5
531,15786,53.781,54.281,0.5
532,101451,53.8119,54.3119,0.5
533,7161,53.8671,54.3671,0.5
534,47988,53.9794,54.4794,0.5
535,56511,54.1219,54.6219,0.5
536,29826,54.1533,54.6533,0.5
537,23718,54.2306,54.7306,0.5
538,20832,54.3309,54.8309,0.5
539,33491,54.4319,54.9319,0.5
540,1955,54.4924,54.9924,0.5
541,64118,54.7798,55.2798,0.5
421,2709823,44.5346,55.3738,10.8393
542,33020,54.9726,55.4726,0.5
543,10199,55.0643,55.5643,0.5
544,38984,55.083,55.583,0.5
545,112125,55.1069,55.6069,0.5
546,46105,55.1719,55.6719,0.5
547,35700,55.172,55.672,0.5
548,19244,55.2425,55.7425,0.5
550,32021,55.3979,55.8979,0.5
549,189710,55.3597,56.1185,0.75884
552,32442,55.6573,56.1573,0.5
553,28673,55.9913,56.4913,0.5
554,83419,56.0738,56.5738,0.5
555,12484,56.1332,56.6332,0.5
556,44619,56.1454,56.6454,0.5
557,21377,56.2049,56.7049,0.5
551,444042,55.4153,57.1914,1.77617
558,131677,56.8272,57.354,0.526708
559,114838,57.0252,57.5252,0.5
560,15643,57.068,57.568,0.5
561,9242,57.168,57.668,0.5
562,7301,57.2831,57.7831,0.5
563,13898,57.3266,57.8266,0.5
564,71636,57.4342,57.9342,0.5
565,63110,57.5797,58.0797,0.5
566,120651,57.6256,58.1256,0.5
568,25862,58.0298,58.5298,0.5
569,17166,58.0672,58.5672,0.5
570,26473,58.1365,58.6365,0.5
571,44179,58.163,58.663,0.5
572,14266,58.1712,58.6712,0.5
573,14701,58.1797,58.6797,0.5
567,183280,57.9807,58.7138,0.73312
574,103354,58.2868,58.7868,0.5
576,28594,58.352,58.852,0.5
577,20093,58.5099,59.0099,0.5
578,93744,58.5288,59.0288,0.5
575,242235,58.3225,59.2915,0.96894
580,5087,58.8247,59.3247,0.5
579,151726,58.7821,59.389,0.606904
581,19674,59.0238,59.5238,0.5
583,29552,59.142,59.642,0.5
584,6816,59.1732,59.6732,0.5
585,2602,59.2597,59.7597,0.5
586,80949,59.2889,59.7889,0.5
588,15961,59.4918,59.9918,0.5
589,72531,59.5947,60.0947,0.5
590,45693,59.7366,60.2366,0.5
582,282449,59.1391,60.2689,1.1298
591,275833,59.7425,60.8458,1.10333
587,360639,59.4117,60.8543,1.44256
594,28392,60.4481,60.9481,0.5
595,86345,60.4618,60.9618,0.5
592,165949,60.3256,60.9894,0.663796
596,81278,60.6279,61.1279,0.5
597,23967,60.684,61.184,0.5
598,59882,60.6854,61.1854,0.5
599,57249,60.7057,61.2057,0.5
593,247763,60.3464,61.3375,0.991052
600,198587,60.9404,61.7348,0.794348
601,67559,61.3767,61.8767,0.5
602,10886,61.474,61.974,0.5
603,113226,61.614,62.114,0.5
604,44408,61.6263,62.1263,0.5
605,17238,61.6507,62.1507,0.5
606,31580,61.8783,62.3783,0.5
607,86543,61.9336,62.4336,0.5
608,37517,62.1891,62.6891,0.5
609,52373,62.5633,63.0633,0.5
610,31784,62.7128,63.2128,0.5
611,56957,62.7432,63.2432,0.5
612,4310,62.8058,63.3058,0.5
614,53525,62.976,63.476,0.5
613,143655,62.9151,63.4897,0.57462
615,71784,63.0276,63.5276,0.5
617,12819,63.1732,63.6732,0.5
618,69211,63.2974,63.7974,0.5
619,22313,63.3824,63.8824,0.5
616,223607,63.1079,64.0023,0.894428
620,96351,63.5109,64.0109,0.5
622,25643,63.5342,64.0342,0.5
623,75169,63.5376,64.0376,0.5
621,163839,63.5305,64.1859,0.655356
625,19855,63.821,64.321,0.5
626,15276,63.8421,64.3421,0.5
624,142991,63.7721,64.3441,0.571964
627,93321,63.9408,64.4408,0.5
628,43383,63.9471,64.4471,0.5
629,16041,64.0182,64.5182,0.5
631,6637,64.3147,64.8147,0.5
633,33136,64.5502,65.0502,0.5
632,144382,64.5235,65.101,0.577528
635,67276,64.6174,65.1174,0.5
634,170001,64.6006,65.2806,0.680004
637,79350,64.8442,65.3442,0.5
630,288431,64.1961,65.3498,1.15372
639,25988,65.0792,65.5792,0.5
640,16357,65.1067,65.6067,0.5
638,135911,65.0711,65.6147,0.543644
641,20379,65.1937,65.6937,0.5
642,42681,65.5293,66.0293,0.5
644,30884,65.635,66.135,0.5
645,12048,65.6671,66.1671,0.5
646,34959,65.6957,66.1957,0.5
647,93577,65.7055,66.2055,0.5
636,367473,64.8133,66.2832,1.46989
648,22926,65.789,66.289,0.5
650,171224,65.8434,66.5283,0.684896
643,252769,65.5466,66.5576,1.01108
649,191143,65.8153,66.5799,0.764572
654,99295,66.1554,66.6554,0.5
652,132594,66.1419,66.6722,0.530376
655,33965,66.1867,66.6867,0.5
657,36173,66.3672,66.8672,0.5
658,22934,66.4295,66.9295,0.5
656,184627,66.251,66.9895,0.738508
653,238124,66.1512,67.1037,0.952496
660,48499,66.8389,67.3389,0.5
661,47804,66.9245,67.4245,0.5
662,8583,66.9322,67.4322,0.5
659,157210,66.817,67.4458,0.62884
651,391302,65.8949,67.4601,1.56521
663,152826,66.9651,67.5764,0.611304
664,42453,67.0795,67.5795,0.5
667,45745,67.2417,67.7417,0.5
668,28381,67.2475,67.7475,0.5
669,78314,67.2573,67.7573,0.5
666,163183,67.1559,67.8086,0.652732
665,205851,67.1056,67.929,0.823404
670,62822,67.7104,68.2104,0.5
671,47335,67.7601,68.2601,0.5
672,43552,67.8795,68.3795,0.5
673,9259,67.965,68.465,0.5
674,65840,67.979,68.479,0.5
675,59653,68.1122,68.6122,0.5
676,22703,68.1354,68.6354,0.5
677,21679,68.137,68.637,0.5
678,12001,68.2119,68.7119,0.5
679,88597,68.2762,68.7762,0.5
680,137399,68.3217,68.8713,0.549596
681,45871,68.5249,69.0249,0.5
682,14754,68.5345,69.0345,0.5
683,12045,68.5628,69.0628,0.5
684,34573,68.7065,69.2065,0.5
685,18973,68.8668,69.3668,0.5
686,29972,68.8926,69.3926,0.5
687,57810,69.0363,69.5363,0.5
688,23091,69.0889,69.5889,0.5
690,21295,69.2144,69.7144,0.5
691,26028,69.3078,69.8078,0.5
689,182763,69.1153,69.8464,0.731052
693,105377,69.6205,70.1205,0.5
694,31805,69.6233,70.1233,0.5
695,22875,69.6303,70.1303,0.5
696,22807,69.6842,70.1842,0.5
698,40433,69.9107,70.4107,0.5
699,23273,69.9576,70.4576,0.5
692,262633,69.4315,70.4821,1.05053
701,19293,70.5821,71.0821,0.5
702,63934,70.6768,71.1768,0.5
703,27882,70.6809,71.1809,0.5
704,42608,70.6969,71.1969,0.5
705,53720,70.7053,71.2053,0.5
706,9132,70.8031,71.3031,0.5
707,10697,70.9216,71.4216,0.5
697,408720,69.8307,71.4655,1.63488
708,16350,70.9841,71.4841,0.5
709,24151,71.313,71.813,0.5
710,26668,71.5052,72.0052,0.5
711,35033,71.5801,72.0801,0.5
712,6468,71.8089,72.3089,0.5
713,55719,72.2717,72.7717,0.5
714,38280,72.3074,72.8074,0.5
715,26406,72.5735,73.0735,0.5
700,665270,70.4479,73.109,2.66108
716,38436,72.6381,73.1381,0.5
717,37625,72.6397,73.1397,0.5
718,17501,72.6424,73.1424,0.5
719,28448,72.7324,73.2324,0.5
720,33829,72.9312,73.4312,0.5
721,80464,73.0375,73.5375,0.5
722,95648,73.0447,73.5447,0.5
723,18682,73.0705,73.5705,0.5
724,24221,73.2602,73.7602,0.5
725,39298,73.3011,73.8011,0.5
726,13147,73.3309,73.8309,0.5
727,22143,73.41,73.91,0.5
728,55659,73.4584,73.9584,0.5
729,57285,73.4709,73.9709,0.5
730,55192,73.5099,74.0099,0.5
731,11984,73.6566,74.1566,0.5
732,19626,73.774,74.274,0.5
734,10735,73.8197,74.3197,0.5
735,130254,73.9004,74.4215,0.521016
736,4821,73.9593,74.4593,0.5
